level_0,index,tourney_name,surface,tourney_date,player_id,age,opponent_id,score,round,ace,df,svpt,1stIn,1stWon,2ndWon,svGms,bpSaved,bpFaced,result,1stIn(%),1stWon(%),2ndWon(%)
26398,26398,Bastad,Clay,20040705,104745,18,103490,6-1 6-2,R16,0,2,40,31,25,7,8,0,0,1,78,81,100
26511,26511,Stuttgart,Clay,20040712,104745,18.1,103506,7-6(4) 6-4,R32,1,3,85,50,32,15,11,7,12,1,59,64,47
26522,26522,Stuttgart,Clay,20040712,104745,18.1,103428,6-2 6-3,R16,3,1,52,25,20,19,9,0,0,1,48,80,73
26539,26539,Palermo,Clay,20040927,104745,18.3,104597,6-1 7-5,R32,0,1,52,33,25,9,10,0,2,1,63,76,50
26933,26933,Miami Masters,Hard,20040322,104745,17.8,101964,6-4 RET,R64,2,0,26,20,17,3,5,0,0,1,77,85,50
26964,26964,Miami Masters,Hard,20040322,104745,17.8,103819,6-3 6-3,R32,1,2,48,39,31,5,9,0,0,1,81,79,71
27022,27022,Indian Wells Masters,Hard,20040308,104745,17.7,102694,6-2 6-3,R128,0,1,68,42,30,14,9,8,9,1,62,71,56
27054,27054,Indian Wells Masters,Hard,20040308,104745,17.7,103454,6-3 1-0 RET,R64,3,1,30,21,15,6,5,0,0,1,70,71,75
27128,27128,Milan,Carpet,20040209,104745,17.6,103333,7-5 6-7(5) 6-1,R32,2,2,89,59,48,21,16,0,0,1,66,81,75
27892,27892,Estoril,Clay,20040412,104745,17.8,101964,6-4 6-1,R32,3,5,53,33,24,11,9,1,2,1,62,73,73
27901,27901,Estoril,Clay,20040412,104745,17.8,104755,6-4 3-6 6-2,R16,0,7,82,61,33,11,14,2,7,1,74,54,79
27916,27916,Sopot,Clay,20040809,104745,18.1,103812,6-4 6-4,R32,3,1,47,38,34,4,10,1,2,1,81,89,50
27928,27928,Sopot,Clay,20040809,104745,18.1,103324,6-2 6-4,R16,1,0,51,31,24,10,9,0,1,1,61,77,50
27934,27934,Sopot,Clay,20040809,104745,18.1,102644,6-3 6-4,QF,1,0,59,51,33,5,10,4,6,1,86,65,62
27937,27937,Sopot,Clay,20040809,104745,18.1,102456,7-5 6-1,SF,2,2,62,45,31,8,10,3,5,1,73,69,53
27938,27938,Sopot,Clay,20040809,104745,18.1,104076,6-3 6-4,F,4,1,76,60,43,6,10,11,12,1,79,72,40
27952,27952,Dubai,Hard,20040301,104745,17.7,103018,6-3 7-6(6),R32,1,1,64,40,31,18,11,0,0,1,62,78,78
27961,27961,Dubai,Hard,20040301,104745,17.7,103694,6-3 7-5,R16,2,3,66,52,35,8,11,3,5,1,79,67,73
28472,28472,US Open,Hard,20040830,104745,18.2,102730,6-0 6-3 4-6 2-6 6-3,R128,6,3,105,69,58,22,21,1,4,1,66,84,67
28655,28655,Australian Open,Hard,20040119,104745,17.6,103420,6-1 6-2 6-2,R128,5,3,71,41,32,19,12,2,2,1,58,78,70
28690,28690,Australian Open,Hard,20040119,104745,17.6,103693,6-4 3-6 7-5 6-1,R64,0,5,110,76,55,16,19,6,10,1,69,72,55
28986,28986,Madrid Masters,Hard,20051017,104745,19.3,103812,7-6(5) 6-3,R32,2,1,54,36,29,13,10,0,1,1,67,81,76
29002,29002,Madrid Masters,Hard,20051017,104745,19.3,103990,6-2 6-4,R16,2,2,50,33,25,10,9,0,1,1,66,76,67
29010,29010,Madrid Masters,Hard,20051017,104745,19.3,103285,7-6(9) 6-4,QF,0,2,87,59,39,18,11,3,4,1,68,66,69
29014,29014,Madrid Masters,Hard,20051017,104745,19.3,104068,7-5 7-6(1),SF,2,2,71,47,32,15,12,0,2,1,66,68,68
29016,29016,Madrid Masters,Hard,20051017,104745,19.3,103344,3-6 2-6 6-3 6-4 7-6(3),F,6,2,159,123,88,13,24,8,13,1,77,72,38
29257,29257,Bastad,Clay,20050704,104745,19,104338,6-1 6-1,R32,3,2,38,28,23,5,7,0,0,1,74,82,62
29273,29273,Bastad,Clay,20050704,104745,19,103252,6-2 6-4,R16,0,0,56,42,31,7,9,6,7,1,75,74,50
29281,29281,Bastad,Clay,20050704,104745,19,103507,6-3 6-3,QF,3,1,64,47,32,11,9,6,6,1,73,68,69
29285,29285,Bastad,Clay,20050704,104745,19,103990,6-3 6-3,SF,0,1,58,41,27,7,9,7,9,1,71,66,44
29287,29287,Bastad,Clay,20050704,104745,19,104607,2-6 6-2 6-4,F,1,1,71,51,32,12,13,5,9,1,72,63,63
29382,29382,Stuttgart,Clay,20050718,104745,19.1,103204,6-1 6-2,R32,2,1,41,19,15,15,7,1,1,1,46,79,71
29398,29398,Stuttgart,Clay,20050718,104745,19.1,104269,6-3 6-2,R16,3,1,46,28,22,12,8,3,3,1,61,79,71
29406,29406,Stuttgart,Clay,20050718,104745,19.1,102720,6-2 6-1,QF,6,1,43,26,19,12,7,2,2,1,60,73,75
29410,29410,Stuttgart,Clay,20050718,104745,19.1,103813,6-2 7-5,SF,2,1,50,31,25,10,10,0,2,1,62,81,56
29412,29412,Stuttgart,Clay,20050718,104745,19.1,103292,6-3 6-3 6-4,F,3,2,91,63,44,13,14,3,5,1,69,70,50
29892,29892,Miami Masters,Hard,20050321,104745,18.7,102783,6-4 7-6(5),R64,2,1,71,46,30,17,11,2,3,1,65,65,71
29908,29908,Miami Masters,Hard,20050321,104745,18.7,104269,6-2 6-2,R32,1,3,59,39,23,13,8,2,3,1,66,59,76
29916,29916,Miami Masters,Hard,20050321,104745,18.7,103344,6-4 6-7(5) 6-3,R16,5,1,95,66,49,20,16,2,3,1,69,74,71
29920,29920,Miami Masters,Hard,20050321,104745,18.7,102563,6-2 6-4,QF,1,2,48,33,25,9,9,0,1,1,69,76,69
29922,29922,Miami Masters,Hard,20050321,104745,18.7,103970,6-4 6-3,SF,0,0,52,36,24,11,9,1,2,1,69,67,69
30092,30092,Monte Carlo Masters,Clay,20050411,104745,18.8,104792,6-3 6-2,R64,0,0,55,38,24,9,9,4,6,1,69,63,53
30117,30117,Monte Carlo Masters,Clay,20050411,104745,18.8,103598,6-0 6-3,R32,0,0,43,28,22,12,8,1,1,1,65,79,80
30130,30130,Monte Carlo Masters,Clay,20050411,104745,18.8,103694,6-1 6-2,R16,0,1,38,28,22,6,7,2,3,1,74,79,67
30136,30136,Monte Carlo Masters,Clay,20050411,104745,18.8,103292,6-3 6-0,QF,2,1,40,34,28,4,8,0,0,1,85,82,80
30139,30139,Monte Carlo Masters,Clay,20050411,104745,18.8,104755,6-7(6) 6-4 6-3,SF,2,3,112,79,44,16,16,9,14,1,71,56,53
30141,30141,Monte Carlo Masters,Clay,20050411,104745,18.8,103909,6-3 6-1 0-6 7-5,F,3,0,120,89,52,17,17,11,16,1,74,58,55
30229,30229,Rome Masters,Clay,20050502,104745,18.9,104022,6-0 6-2,R64,1,2,41,24,19,10,7,1,2,1,59,79,67
30249,30249,Rome Masters,Clay,20050502,104745,18.9,103812,6-1 6-1,R32,0,2,42,25,19,10,7,1,1,1,60,76,67
30259,30259,Rome Masters,Clay,20050502,104745,18.9,103084,6-3 6-1,R16,1,1,45,36,28,5,8,0,0,1,80,78,62
30264,30264,Rome Masters,Clay,20050502,104745,18.9,103285,5-7 6-1 6-1,QF,0,0,78,58,42,10,13,2,4,1,74,72,50
30266,30266,Rome Masters,Clay,20050502,104745,18.9,103970,4-6 6-4 7-5,SF,0,0,102,71,43,16,16,1,7,1,70,61,52
30267,30267,Rome Masters,Clay,20050502,104745,18.9,103909,6-4 3-6 6-3 4-6 7-6(6),F,1,3,176,119,70,26,25,8,17,1,68,59,48
30362,30362,Canada Masters,Hard,20050808,104745,19.1,102845,6-3 6-7(0) 6-3,R64,2,1,88,57,46,19,16,1,1,1,65,81,63
30394,30394,Canada Masters,Hard,20050808,104745,19.1,103672,6-1 6-2,R32,2,0,44,35,27,6,8,0,0,1,80,77,67
30410,30410,Canada Masters,Hard,20050808,104745,19.1,103206,6-4 6-4,R16,0,2,67,44,32,14,10,5,5,1,66,73,67
30418,30418,Canada Masters,Hard,20050808,104745,19.1,103264,6-3 6-1,QF,3,0,38,25,21,11,8,0,0,1,66,84,85
30422,30422,Canada Masters,Hard,20050808,104745,19.1,103908,6-4 7-5,SF,4,4,71,48,37,10,11,4,5,1,68,77,53
30424,30424,Canada Masters,Hard,20050808,104745,19.1,101736,6-3 4-6 6-2,F,7,1,81,54,39,19,14,2,3,1,67,72,73
30581,30581,Barcelona,Clay,20050418,104745,18.8,104180,6-0 6-2,R32,2,2,45,29,24,9,7,4,4,1,64,83,64
30592,30592,Barcelona,Clay,20050418,104745,18.8,103103,6-1 6-2,R16,2,0,53,40,28,7,8,5,6,1,75,70,54
30598,30598,Barcelona,Clay,20050418,104745,18.8,102860,6-2 3-0 RET,QF,1,0,31,22,17,6,5,0,0,1,71,77,67
30601,30601,Barcelona,Clay,20050418,104745,18.8,103285,7-5 6-2,SF,1,0,47,34,31,9,10,0,0,1,72,91,69
30603,30603,Barcelona,Clay,20050418,104745,18.8,103507,6-1 7-6(4) 6-3,F,6,1,113,86,60,15,15,8,9,1,76,70,58
30769,30769,Doha,Hard,20050103,104745,18.5,104022,6-3 7-6(3),R32,3,5,70,45,36,9,11,2,4,1,64,80,45
30779,30779,Doha,Hard,20050103,104745,18.5,104269,6-2 6-4,R16,2,1,48,28,21,10,9,2,4,1,58,75,53
31017,31017,Buenos Aires,Clay,20050207,104745,18.6,102860,7-6(2) 6-3,R32,0,0,62,46,34,13,11,0,0,1,74,74,81
31027,31027,Buenos Aires,Clay,20050207,104745,18.6,103808,6-1 6-3,R16,1,1,43,30,26,5,8,2,3,1,70,87,42
31052,31052,Roland Garros,Clay,20050523,104745,18.9,102694,6-1 7-6(4) 6-1,R128,5,3,77,48,42,19,14,0,0,1,62,88,73
31108,31108,Roland Garros,Clay,20050523,104745,18.9,103598,6-2 6-2 6-4,R64,0,2,65,33,26,21,13,0,2,1,51,79,70
31135,31135,Roland Garros,Clay,20050523,104745,18.9,104755,6-4 6-3 6-2,R32,3,0,71,47,32,16,13,1,3,1,66,68,67
31149,31149,Roland Garros,Clay,20050523,104745,18.9,103206,6-4 3-6 6-0 6-3,R16,0,2,106,73,50,18,17,5,8,1,69,68,58
31155,31155,Roland Garros,Clay,20050523,104745,18.9,103970,7-5 6-2 6-0,QF,3,0,92,66,43,16,13,10,12,1,72,65,62
31158,31158,Roland Garros,Clay,20050523,104745,18.9,103819,6-3 4-6 6-4 6-3,SF,2,4,120,88,54,16,19,6,12,1,73,61,57
31160,31160,Roland Garros,Clay,20050523,104745,18.9,103264,6-7(6) 6-3 6-1 7-5,F,7,3,137,108,73,12,20,11,14,1,79,68,46
31168,31168,Costa Do Sauipe,Clay,20050214,104745,18.7,104076,7-6(1) 6-3,R32,5,1,71,56,40,10,11,6,7,1,79,71,71
31180,31180,Costa Do Sauipe,Clay,20050214,104745,18.7,102231,6-3 6-3,R16,2,0,50,31,25,14,9,1,1,1,62,81,74
31186,31186,Costa Do Sauipe,Clay,20050214,104745,18.7,102860,6-2 6-7(5) 6-4,QF,0,0,100,80,54,14,15,6,8,1,80,68,70
31189,31189,Costa Do Sauipe,Clay,20050214,104745,18.7,103672,2-6 6-2 6-4,SF,0,2,79,59,35,11,13,2,6,1,75,59,61
31191,31191,Costa Do Sauipe,Clay,20050214,104745,18.7,103252,6-0 6-7(2) 6-1,F,0,2,74,50,31,12,12,5,8,1,68,62,55
31239,31239,Wimbledon,Grass,20050620,104745,19,102434,6-4 6-3 6-0,R128,7,0,66,45,38,12,12,1,1,1,68,84,57
31382,31382,US Open,Hard,20050829,104745,19.2,104035,6-3 6-3 6-4,R128,9,1,67,47,43,14,14,2,2,1,70,91,74
31413,31413,US Open,Hard,20050829,104745,19.2,104812,6-4 7-5 6-4,R64,4,2,80,52,40,23,16,5,6,1,65,77,88
31487,31487,Valencia,Clay,20050404,104745,18.8,103507,6-2 6-1,R32,3,0,36,23,21,8,7,0,0,1,64,91,62
31497,31497,Valencia,Clay,20050404,104745,18.8,104198,6-1 6-4,R16,5,0,75,54,37,10,9,6,7,1,72,69,48
31548,31548,Australian Open,Hard,20050117,104745,18.6,103898,6-0 6-4 6-2,R128,1,1,61,47,36,7,12,1,3,1,77,77,54
31591,31591,Australian Open,Hard,20050117,104745,18.6,104022,6-1 4-6 4-6 7-5 6-3,R64,0,2,153,108,71,21,24,8,14,1,71,66,49
31613,31613,Australian Open,Hard,20050117,104745,18.6,104035,6-1 6-1 6-3,R32,2,3,69,43,35,14,12,1,2,1,62,81,61
31730,31730,Beijing,Hard,20050912,104745,19.2,104499,6-2 6-4,R32,2,3,61,38,25,11,9,3,5,1,62,66,55
31746,31746,Beijing,Hard,20050912,104745,19.2,102925,5-7 6-4 6-4,R16,5,0,104,75,53,18,16,10,12,1,72,71,62
31754,31754,Beijing,Hard,20050912,104745,19.2,103193,7-6(3) 6-2,QF,4,3,62,40,32,14,10,3,4,1,65,80,74
31758,31758,Beijing,Hard,20050912,104745,19.2,103507,6-4 6-4,SF,3,1,50,29,23,15,10,0,1,1,58,79,75
31760,31760,Beijing,Hard,20050912,104745,19.2,103909,5-7 6-1 6-2,F,4,0,77,62,43,8,14,2,4,1,81,69,53
31798,31798,Acapulco,Clay,20050221,104745,18.7,102231,6-4 6-4,R32,5,1,56,36,28,11,10,1,2,1,64,78,58
31810,31810,Acapulco,Clay,20050221,104745,18.7,103490,7-6(0) 6-2,R16,3,1,63,43,33,13,10,4,5,1,68,77,68
31816,31816,Acapulco,Clay,20050221,104745,18.7,103084,7-5 6-3,QF,0,1,63,42,31,17,11,3,3,1,67,74,85
31819,31819,Acapulco,Clay,20050221,104745,18.7,103264,6-4 6-1,SF,4,1,47,37,30,4,9,0,1,1,79,81,44
31821,31821,Acapulco,Clay,20050221,104745,18.7,103656,6-1 6-0,F,5,2,36,28,24,4,7,0,0,1,78,86,67
31944,31944,Doha,Hard,20110103,104745,24.5,103971,6-3 6-0,R32,1,2,47,33,26,7,8,4,5,1,70,79,58
31960,31960,Doha,Hard,20110103,104745,24.5,105041,7-6(3) 0-6 6-3,R16,9,4,93,60,38,13,13,9,14,1,65,63,45
31968,31968,Doha,Hard,20110103,104745,24.5,105208,7-6(3) 6-3,QF,4,1,61,37,29,16,10,5,6,1,61,78,70
32029,32029,Australian Open,Hard,20110117,104745,24.6,103228,6-0 5-0 RET,R128,4,3,35,19,16,9,5,4,4,1,54,84,69
32093,32093,Australian Open,Hard,20110117,104745,24.6,104976,6-2 6-1 6-1,R64,7,4,64,41,34,12,11,1,2,1,64,83,63
32125,32125,Australian Open,Hard,20110117,104745,24.6,106071,6-2 7-5 6-3,R32,4,4,97,56,38,22,14,6,8,1,58,68,59
32141,32141,Australian Open,Hard,20110117,104745,24.6,105227,6-2 6-4 6-3,R16,3,3,85,62,49,11,13,2,2,1,73,79,55
32545,32545,Indian Wells Masters,Hard,20110310,104745,24.7,103573,6-0 6-2,R64,1,3,34,16,16,12,7,0,0,1,47,100,80
32577,32577,Indian Wells Masters,Hard,20110310,104745,24.7,104976,6-3 6-1,R32,3,0,37,21,20,12,8,0,0,1,57,95,75
32593,32593,Indian Wells Masters,Hard,20110310,104745,24.7,104500,7-5 6-4,R16,0,2,68,40,28,18,11,2,3,1,59,70,69
32601,32601,Indian Wells Masters,Hard,20110310,104745,24.7,103333,5-7 6-1 7-6(7),QF,6,2,81,49,38,27,16,0,1,1,60,78,90
32604,32604,Indian Wells Masters,Hard,20110310,104745,24.7,105223,6-4 6-4,SF,4,2,55,31,25,14,10,2,3,1,56,81,64
32639,32639,Miami Masters,Hard,20110323,104745,24.7,105453,6-4 6-4,R64,2,2,63,37,28,18,10,4,4,1,59,76,75
32671,32671,Miami Masters,Hard,20110323,104745,24.7,103852,6-3 6-3,R32,2,1,45,30,27,9,9,0,0,1,67,90,64
32687,32687,Miami Masters,Hard,20110323,104745,24.7,105238,6-1 6-2,R16,3,0,42,29,25,7,8,0,0,1,69,86,54
32695,32695,Miami Masters,Hard,20110323,104745,24.7,104607,6-2 3-6 6-3,QF,8,2,81,55,38,17,13,6,7,1,68,69,71
32699,32699,Miami Masters,Hard,20110323,104745,24.7,103819,6-3 6-2,SF,0,0,45,34,28,7,8,2,2,1,76,82,64
32780,32780,Monte Carlo Masters,Clay,20110410,104745,24.8,103813,6-2 6-2,R32,0,1,40,26,22,10,8,0,0,1,65,85,77
32796,32796,Monte Carlo Masters,Clay,20110410,104745,24.8,104755,6-2 6-4,R16,3,2,50,33,25,11,9,0,1,1,66,76,73
32804,32804,Monte Carlo Masters,Clay,20110410,104745,24.8,103344,6-1 6-3,QF,0,1,46,32,24,8,8,5,6,1,70,75,62
32808,32808,Monte Carlo Masters,Clay,20110410,104745,24.8,104918,6-4 2-6 6-1,SF,3,2,82,56,33,11,13,6,12,1,68,59,46
32810,32810,Monte Carlo Masters,Clay,20110410,104745,24.8,103970,6-4 7-5,F,0,3,83,51,33,18,11,5,7,1,61,65,62
32835,32835,Barcelona,Clay,20110418,104745,24.8,104593,6-1 6-1,R32,2,0,39,24,20,9,7,0,0,1,62,83,60
32851,32851,Barcelona,Clay,20110418,104745,24.8,105053,6-3 6-1,R16,1,2,53,34,24,10,8,2,3,1,64,71,59
32859,32859,Barcelona,Clay,20110418,104745,24.8,104792,6-2 6-2,QF,1,1,40,23,18,14,8,0,0,1,57,78,88
32863,32863,Barcelona,Clay,20110418,104745,24.8,104471,6-3 6-2,SF,1,0,49,35,24,7,8,2,4,1,71,69,50
32865,32865,Barcelona,Clay,20110418,104745,24.8,103970,6-2 6-4,F,0,1,61,41,23,10,9,5,8,1,67,56,53
32974,32974,Madrid Masters,Clay,20110501,104745,24.9,104571,6-1 6-3,R32,1,0,41,23,19,14,8,0,0,1,56,83,78
32997,32997,Madrid Masters,Clay,20110501,104745,24.9,103566,6-2 6-2,QF,1,0,41,30,25,8,8,0,0,1,73,83,73
33001,33001,Madrid Masters,Clay,20110501,104745,24.9,103819,5-7 6-1 6-3,SF,1,0,101,82,55,10,14,9,11,1,81,67,53
33028,33028,Rome Masters,Clay,20110508,104745,24.9,103893,6-7(5) 6-4 6-0,R32,2,3,80,57,43,11,14,1,3,1,71,75,55
33044,33044,Rome Masters,Clay,20110508,104745,24.9,103852,6-4 6-2,R16,3,0,41,36,29,5,9,1,2,1,88,81,100
33052,33052,Rome Masters,Clay,20110508,104745,24.9,105227,6-1 6-3,QF,2,0,45,31,25,9,8,0,0,1,69,81,64
33056,33056,Rome Masters,Clay,20110508,104745,24.9,104755,7-5 6-1,SF,4,0,54,40,31,8,9,4,4,1,74,78,57
33112,33112,Roland Garros,Clay,20110522,104745,24.9,104545,6-4 6-7(2) 6-7(2) 6-2 6-4,R128,8,1,134,97,79,26,26,0,1,1,72,81,72
33176,33176,Roland Garros,Clay,20110522,104745,24.9,104665,7-5 6-3 7-6(4),R64,6,4,126,86,57,18,17,11,16,1,68,66,50
33208,33208,Roland Garros,Clay,20110522,104745,24.9,105099,6-1 6-3 6-0,R32,1,0,66,48,30,14,11,3,5,1,73,62,78
33224,33224,Roland Garros,Clay,20110522,104745,24.9,103344,7-5 6-3 6-3,R16,2,1,72,49,40,15,15,2,4,1,68,82,68
33232,33232,Roland Garros,Clay,20110522,104745,24.9,104417,6-4 6-1 7-6(3),QF,4,0,90,69,44,15,14,4,6,1,77,64,71
33235,33235,Roland Garros,Clay,20110522,104745,24.9,104918,6-4 7-5 6-4,SF,2,3,119,87,60,14,16,15,18,1,73,69,48
33237,33237,Roland Garros,Clay,20110522,104745,24.9,103819,7-5 7-6(3) 5-7 6-1,F,4,3,147,106,69,21,22,10,15,1,72,65,55
33293,33293,Queen's Club,Grass,20110606,104745,25,105051,6-4 6-4,R32,6,2,58,36,29,13,10,1,1,1,62,81,65
33309,33309,Queen's Club,Grass,20110606,104745,25,103285,6-3 5-7 6-1,R16,7,4,102,65,40,21,14,13,16,1,64,62,64
33385,33385,Wimbledon,Grass,20110620,104745,25,103188,6-4 6-2 6-2,R128,4,2,70,47,36,13,13,1,3,1,67,77,62
33449,33449,Wimbledon,Grass,20110620,104745,25,104976,6-3 6-2 6-4,R64,9,0,77,54,42,15,14,1,2,1,70,78,65
33481,33481,Wimbledon,Grass,20110620,104745,25,104180,7-6(6) 7-6(5) 6-0,R32,7,1,93,66,55,18,15,2,2,1,71,83,69
33497,33497,Wimbledon,Grass,20110620,104745,25,105223,7-6(6) 3-6 7-6(4) 6-4,R16,13,1,129,94,74,19,21,2,3,1,73,79,56
33505,33505,Wimbledon,Grass,20110620,104745,25,103888,6-3 6-3 5-7 6-4,QF,5,1,105,71,55,20,20,4,7,1,68,77,61
33509,33509,Wimbledon,Grass,20110620,104745,25,104918,5-7 6-2 6-2 6-4,SF,6,1,103,70,57,19,19,3,4,1,68,81,59
33922,33922,Cincinnati Masters,Hard,20110814,104745,25.1,103898,6-4 7-5,R32,9,1,55,34,29,13,11,1,2,1,62,85,65
33930,33930,Cincinnati Masters,Hard,20110814,104745,25.1,104269,7-6(5) 6-7(4) 7-6(9),R16,5,2,123,87,58,18,18,6,10,1,71,67,53
34048,34048,US Open,Hard,20110829,104745,25.2,104979,6-3 7-6(1) 7-5,R128,6,4,94,60,40,16,17,4,10,1,64,67,53
34080,34080,US Open,Hard,20110829,104745,25.2,103917,6-2 6-2 RET,R64,3,1,49,34,28,8,8,4,4,1,69,82,57
34096,34096,US Open,Hard,20110829,104745,25.2,103900,7-6(5) 6-1 7-5,R32,2,4,102,79,55,10,15,5,8,1,77,70,53
34104,34104,US Open,Hard,20110829,104745,25.2,104180,7-6(1) 6-1 6-2,R16,5,4,74,54,44,11,14,0,2,1,73,81,69
34108,34108,US Open,Hard,20110829,104745,25.2,104053,6-2 6-1 6-3,QF,6,1,67,46,38,12,12,4,4,1,69,83,60
34110,34110,US Open,Hard,20110829,104745,25.2,104918,6-4 6-2 3-6 6-2,SF,3,1,111,75,54,20,17,8,10,1,68,72,57
34251,34251,Tokyo,Hard,20111003,104745,25.3,104424,6-3 6-2,R32,3,0,52,44,30,5,8,3,3,1,85,68,62
34267,34267,Tokyo,Hard,20111003,104745,25.3,105683,7-5 6-3,R16,2,1,56,43,33,12,11,0,0,1,77,77,100
34275,34275,Tokyo,Hard,20111003,104745,25.3,105053,7-6(6) 6-3,QF,5,0,70,48,37,15,11,3,4,1,69,77,68
34279,34279,Tokyo,Hard,20111003,104745,25.3,103888,7-5 6-1,SF,2,1,48,28,20,17,9,0,0,1,58,71,89
34306,34306,Shanghai Masters,Hard,20111009,104745,25.3,104198,6-3 6-2,R32,1,1,44,29,23,10,9,0,1,1,66,79,71
34554,34554,Tour Finals,Hard,20111120,104745,25.4,103888,6-2 3-6 7-6(3),RR,1,5,102,65,45,20,14,8,11,1,64,69,62
34600,34600,Madrid Masters,Hard,20071015,104745,21.3,104571,6-4 6-4,R32,1,0,55,29,24,15,10,4,5,1,53,83,58
34608,34608,Madrid Masters,Hard,20071015,104745,21.3,104918,7-6(5) 6-4,R16,2,1,87,60,36,13,11,9,12,1,69,60,50
34795,34795,Queen's Club,Grass,20070611,104745,21,105223,6-4 6-4,R32,4,0,46,34,30,10,10,0,0,1,74,88,83
34811,34811,Queen's Club,Grass,20070611,104745,21,103018,7-6(3) 6-3,R16,4,0,58,38,33,16,11,0,0,1,66,87,80
34996,34996,Stuttgart,Clay,20070716,104745,21.1,102565,6-1 6-1,R32,4,2,43,29,22,9,7,2,2,1,67,76,75
35012,35012,Stuttgart,Clay,20070716,104745,21.1,104259,6-3 6-3,R16,1,1,47,29,22,11,9,0,1,1,62,76,65
35020,35020,Stuttgart,Clay,20070716,104745,21.1,104338,6-1 6-3,QF,3,0,39,28,23,9,8,0,0,1,72,82,82
35024,35024,Stuttgart,Clay,20070716,104745,21.1,103852,6-1 7-5,SF,5,1,52,35,29,12,10,0,0,1,67,83,75
35026,35026,Stuttgart,Clay,20070716,104745,21.1,104527,6-4 7-5,F,1,3,79,56,36,10,11,6,9,1,71,64,50
35344,35344,Paris Masters,Hard,20071028,104745,21.4,103835,6-3 6-1,R32,1,0,44,33,26,5,8,0,1,1,75,79,45
35352,35352,Paris Masters,Hard,20071028,104745,21.4,104527,6-4 6-3,R16,2,1,66,50,35,8,9,7,8,1,76,70,53
35356,35356,Paris Masters,Hard,20071028,104745,21.4,104022,6-4 6-2,QF,1,1,52,32,25,10,9,1,2,1,62,78,53
35358,35358,Paris Masters,Hard,20071028,104745,21.4,104571,4-6 6-4 6-3,SF,2,2,88,58,41,16,15,1,4,1,66,71,57
35516,35516,Miami Masters,Hard,20070319,104745,20.7,103672,7-6(7) 6-2,R64,4,0,63,40,33,14,10,1,1,1,63,82,61
35539,35539,Miami Masters,Hard,20070319,104745,20.7,105223,6-0 6-4,R16,3,0,53,36,26,10,8,2,2,1,68,72,59
35610,35610,Indian Wells Masters,Hard,20070305,104745,20.7,103096,6-3 7-6(3),R64,10,6,66,39,31,14,10,5,6,1,59,79,67
35626,35626,Indian Wells Masters,Hard,20070305,104745,20.7,104269,6-4 6-4,R32,4,1,52,34,27,13,10,0,0,1,65,79,76
35634,35634,Indian Wells Masters,Hard,20070305,104745,20.7,103507,6-1 6-1,R16,4,0,41,26,21,9,7,5,5,1,63,81,60
35638,35638,Indian Wells Masters,Hard,20070305,104745,20.7,103428,7-5 7-5,QF,2,5,70,47,37,9,12,2,4,1,67,79,50
35640,35640,Indian Wells Masters,Hard,20070305,104745,20.7,104053,6-4 6-3,SF,6,1,45,38,31,5,9,0,0,1,84,82,83
35641,35641,Indian Wells Masters,Hard,20070305,104745,20.7,104925,6-2 7-5,F,2,1,65,44,32,14,10,3,3,1,68,73,70
35711,35711,Monte Carlo Masters,Clay,20070415,104745,20.8,103428,6-3 6-1,R32,0,1,54,31,23,12,8,1,2,1,57,74,55
35719,35719,Monte Carlo Masters,Clay,20070415,104745,20.8,104019,6-1 6-1,R16,0,0,44,30,18,9,7,2,4,1,68,60,64
35723,35723,Monte Carlo Masters,Clay,20070415,104745,20.8,104259,6-2 6-3,QF,4,0,50,30,23,15,9,2,2,1,60,77,75
35725,35725,Monte Carlo Masters,Clay,20070415,104745,20.8,104607,6-0 7-5,SF,2,1,50,24,17,20,9,0,0,1,48,71,80
35726,35726,Monte Carlo Masters,Clay,20070415,104745,20.8,103819,6-4 6-4,F,1,1,66,52,38,8,10,3,3,1,79,73,62
35766,35766,Hamburg Masters,Clay,20070514,104745,20.9,103169,7-5 6-1,R32,0,3,64,52,36,3,9,4,6,1,81,69,33
35774,35774,Hamburg Masters,Clay,20070514,104745,20.9,104214,6-4 6-1,R16,2,0,50,37,26,10,8,2,2,1,74,70,77
35778,35778,Hamburg Masters,Clay,20070514,104745,20.9,103602,6-4 6-4,QF,0,0,54,40,31,8,10,3,4,1,74,78,57
35780,35780,Hamburg Masters,Clay,20070514,104745,20.9,103720,2-6 6-3 7-5,SF,2,1,97,74,50,10,15,8,12,1,76,68,45
35821,35821,Rome Masters,Clay,20070507,104745,20.9,103110,6-4 6-2,R32,4,1,50,31,23,11,9,2,3,1,62,74,61
35829,35829,Rome Masters,Clay,20070507,104745,20.9,104022,6-2 6-2,R16,1,0,41,28,21,11,8,0,0,1,68,75,85
35833,35833,Rome Masters,Clay,20070507,104745,20.9,104925,6-2 6-3,QF,2,2,46,34,28,5,8,1,1,1,74,82,50
35835,35835,Rome Masters,Clay,20070507,104745,20.9,103786,7-6(3) 6-7(8) 6-4,SF,4,3,115,78,49,15,17,5,12,1,68,63,44
35836,35836,Rome Masters,Clay,20070507,104745,20.9,103602,6-2 6-2,F,2,1,44,35,27,4,8,1,2,1,80,77,50
35953,35953,Canada Masters,Hard,20070805,104745,21.1,103498,7-6(4) 6-0,R32,1,4,63,40,30,13,9,2,3,1,63,75,68
