index,hand,age,ace,df,svpt,svGms,bpSaved,bpFaced,rank,result,1stIn(%),1stWon(%),2ndWon(%)
46721,0,26.9,0,0,11,2,0,2,54,0,27,33,25
46722,0,26.4,2,2,47,9,0,2,27,1,64,70,67
46723,0,24,3,2,104,14,7,11,48,0,76,59,57
46724,1,19.1,3,0,38,8,0,0,2,1,66,84,85
46725,0,25.7,4,2,89,12,9,11,240,0,58,62,74
46726,0,25.5,11,1,79,14,2,2,62,1,63,82,68
46727,0,29.8,6,1,36,7,0,0,23,1,67,83,73
46728,0,30.8,25,1,126,22,2,3,478,1,65,80,70
46729,0,32.5,9,0,78,13,3,5,116,1,54,81,50
46730,0,29.9,6,1,47,9,0,0,75,1,66,81,80
46731,0,26.6,8,2,57,9,2,2,46,1,54,87,58
46732,0,25.6,5,6,121,15,7,12,49,0,55,70,44
46733,0,35.4,7,3,100,14,5,9,112,0,61,64,56
46734,0,22.4,4,4,55,9,0,2,82,0,55,70,62
46735,0,25.3,12,1,65,11,3,4,37,1,65,79,55
46736,0,21.4,4,8,150,21,9,13,109,0,58,64,67
46737,0,24.6,2,0,86,15,4,7,58,1,67,74,54
46738,0,24.2,5,2,119,21,3,4,122,1,69,70,89
46739,0,23.1,7,6,73,10,7,10,49,0,48,77,47
46740,0,21.4,14,5,122,18,6,11,82,0,49,77,46
46741,0,21.6,17,15,106,16,7,12,56,0,53,71,57
46742,0,21.3,1,3,63,9,4,7,35,1,56,74,44
46743,1,23.4,1,4,102,12,12,19,75,0,69,50,57
46744,0,28.9,5,3,123,16,7,9,519,0,61,68,58
46745,1,28.4,11,4,64,12,0,1,147,1,53,88,77
46746,0,26.2,7,3,100,15,5,8,10,1,44,73,55
46747,1,25.7,4,4,97,16,4,7,71,1,68,74,59
46748,0,27.6,5,4,76,13,3,5,49,1,62,77,60
46749,0,24.4,0,8,82,10,10,13,104,0,66,70,45
46750,0,28,10,2,59,10,5,6,66,1,64,76,63
46751,0,28.1,3,2,54,10,0,0,95,1,65,86,59
46752,1,21.4,14,5,106,16,6,10,153,0,59,76,45
46753,1,38.3,22,6,96,15,6,9,55,0,51,82,59
46754,1,30.3,5,6,68,11,1,3,340,1,56,84,62
46755,0,27.7,4,5,92,15,3,6,25,1,61,79,45
46756,0,24.5,11,1,58,10,2,2,29,1,71,80,62
46757,0,28.8,20,9,77,11,4,6,36,1,45,83,61
46758,0,24.8,2,0,118,17,11,15,79,0,66,62,52
46759,1,18.5,0,4,46,8,1,4,281,0,59,70,33
46760,1,27.6,5,8,88,16,6,13,92,1,56,61,61
46761,1,32.1,19,1,66,11,3,3,48,1,67,86,71
46762,0,19.1,4,1,76,13,0,2,308,1,66,68,68
46763,0,26.3,6,3,60,9,3,6,209,0,60,67,52
46764,0,21.8,6,5,87,14,5,9,79,0,59,67,55
46765,1,27.4,32,14,122,18,6,8,15,0,52,83,64
46766,1,20.9,4,5,54,9,6,8,105,1,59,75,53
46767,0,28.5,3,4,75,11,6,12,21,0,43,59,44
46768,0,22.2,6,1,64,10,5,10,23,0,59,55,48
46769,0,29.6,11,2,89,15,2,5,92,0,62,78,53
46770,0,28.4,6,4,148,22,11,17,96,1,62,64,62
46771,0,23.9,11,3,149,19,9,14,94,0,60,71,43
46772,0,24.9,8,3,117,18,7,13,51,0,53,60,54
46773,0,29.4,0,4,58,9,0,4,87,0,57,67,33
46774,0,29.5,1,0,89,14,6,9,122,1,66,69,53
46775,0,21.4,18,2,123,18,1,1,6,0,69,88,42
46776,0,27.3,2,2,69,10,7,14,43,0,48,48,35
46777,0,23.8,7,3,60,10,0,2,81,1,48,79,64
46778,0,23.4,4,5,73,10,5,6,129,1,56,73,59
46779,0,21.1,1,1,71,11,3,5,74,1,73,65,72
46780,0,30.3,1,4,72,8,12,16,30,0,61,59,42
46781,1,25.7,15,12,164,20,21,29,16,0,49,68,48
46782,0,28.4,3,3,72,12,0,3,23,1,56,80,41
46783,0,26.6,5,4,62,10,4,5,43,1,55,74,67
46784,0,27.2,5,4,84,12,6,12,238,0,63,62,37
46785,0,30.5,8,0,64,11,0,1,37,1,66,86,45
46786,0,27,6,2,49,8,2,6,81,0,51,68,41
46787,0,26.8,3,5,53,9,2,3,94,1,53,75,65
46788,0,25.8,11,9,144,16,8,11,91,0,60,68,50
46789,0,28.6,4,5,93,11,9,12,33,0,55,59,54
46790,0,23.8,4,6,149,21,9,13,54,0,48,68,61
46791,0,28.3,9,4,97,16,4,8,22,1,57,73,58
46792,0,24.6,0,8,94,13,10,15,94,0,76,65,40
46793,1,25.4,10,7,109,16,5,8,18,1,54,76,58
46794,0,26.2,18,5,107,16,9,11,157,0,61,75,59
46795,0,22.6,3,1,87,13,5,7,125,1,61,68,55
46796,1,25.2,3,4,87,11,6,8,104,0,57,68,61
46797,0,32,20,8,101,12,8,10,79,0,51,73,63
46798,0,26.5,1,2,65,11,3,4,33,1,65,81,62
46799,0,24.5,6,0,35,6,2,2,35,1,71,60,100
46800,0,20.7,15,4,126,18,1,1,66,1,71,79,69
46801,0,29,0,3,50,9,2,3,14,1,58,69,78
46802,0,27.6,6,7,71,10,4,8,102,0,59,60,59
46803,0,23.8,13,9,135,16,7,8,74,1,55,80,54
46804,0,20,4,3,76,12,0,1,26,1,55,81,74
46805,0,28,3,5,85,11,7,10,358,0,52,68,50
46806,0,24.2,0,1,53,10,2,4,130,1,58,74,67
46807,0,27.9,6,2,67,11,4,8,22,0,52,69,50
46808,0,30.8,9,6,91,16,3,7,125,1,47,81,50
46809,0,25.3,17,2,95,15,4,4,10,1,74,80,61
46810,0,20.8,8,2,126,18,4,5,64,1,65,79,60
46811,1,25.7,1,6,113,15,9,14,117,0,61,64,50
46812,1,23.8,14,3,111,16,5,7,62,0,69,73,42
46813,0,29.2,1,2,76,13,4,7,118,1,63,71,58
46814,0,25.2,0,4,51,8,6,10,66,0,51,58,48
46815,0,29.7,10,1,96,15,6,11,37,1,58,71,41
46816,0,27.4,4,3,69,11,7,11,16,0,49,68,47
46817,0,24,6,6,154,22,7,10,22,1,60,74,55
46818,0,26.9,13,6,126,20,5,8,19,1,56,80,68
46819,0,24.4,5,7,68,9,6,9,49,0,44,63,58
46820,0,27.4,8,2,110,18,6,12,101,0,74,65,48
46821,0,23.4,5,3,66,9,8,11,85,0,62,59,59
46822,0,20.5,10,4,160,20,12,15,40,0,56,69,62
46823,0,30.9,5,0,46,8,0,1,14,1,57,81,55
46824,0,22.5,1,3,36,7,1,3,114,0,33,58,57
46825,0,32.4,2,3,65,11,2,5,85,0,55,67,62
46826,0,20.1,8,3,120,17,8,13,53,0,48,68,53
46827,0,28.6,5,2,43,8,1,1,6,1,65,86,69
46828,1,22.5,2,2,48,8,0,4,82,0,62,60,44
46829,0,22.6,9,2,40,8,0,0,60,1,62,92,69
46830,0,22.9,10,2,53,8,1,4,35,0,51,78,29
46831,0,26.9,1,0,45,9,0,0,77,1,67,90,60
46832,1,27.3,1,1,53,9,3,7,173,0,77,61,27
46833,0,21.2,5,2,46,8,0,0,32,1,61,79,81
46834,0,25.9,9,1,41,8,1,2,56,1,66,81,69
46835,0,30.9,6,6,92,15,4,5,6,1,57,79,68
46836,0,27.9,0,1,18,3,2,2,21,1,28,100,67
46837,0,31.3,7,6,92,16,3,4,20,1,68,79,87
46838,0,27.9,11,7,118,18,5,9,11,1,57,76,52
46839,0,34.4,18,7,103,17,0,1,111,1,61,84,61
46840,0,26.9,4,2,62,12,0,0,79,1,48,90,83
46841,0,27.1,6,1,65,10,4,6,45,0,69,71,47
46842,0,24,10,3,75,10,6,11,14,0,47,71,43
46843,0,28.9,6,4,114,15,9,13,47,0,65,62,56
46844,0,27.5,11,3,107,16,2,3,39,1,77,77,50
46845,0,20.9,12,6,100,15,3,6,45,0,52,77,60
46846,0,24.6,14,5,78,13,5,8,54,1,63,71,54
46847,0,20.5,2,2,63,9,5,7,70,0,63,62,62
46848,0,23,15,5,94,15,5,6,56,1,50,85,60
46849,0,27.1,3,0,91,10,11,13,15,1,75,62,57
46850,0,27.5,9,1,85,12,1,2,57,1,68,83,46
46851,0,30.3,4,7,66,10,1,6,300,0,62,68,33
46852,1,25.2,10,5,86,14,4,9,72,1,56,67,45
46853,0,19.4,9,5,89,15,2,4,69,1,55,80,54
46854,0,25,2,2,83,9,7,8,62,1,65,69,48
46855,0,23.8,2,0,103,16,10,15,99,1,54,70,47
46856,0,26.3,8,2,78,11,1,4,61,0,65,67,52
46857,0,26.5,7,1,119,20,6,11,95,1,66,61,51
46858,0,24.5,4,6,87,12,11,18,100,0,63,49,54
46859,1,29.3,6,5,75,10,8,13,149,0,55,68,34
46860,0,26.1,1,2,56,9,3,5,59,1,48,59,63
46861,0,31.1,2,2,102,14,8,13,87,0,68,65,48
46862,0,28,14,4,115,15,6,9,61,0,56,70,47
46863,1,30.3,11,3,83,15,4,8,33,0,60,74,57
46864,1,29.7,8,1,108,16,7,8,98,1,61,74,63
46865,0,20.8,6,1,79,11,3,5,14,1,61,71,47
46866,0,26,16,2,63,13,1,2,55,1,70,82,76
46867,0,30.3,9,0,93,12,4,5,76,1,69,78,52
46868,0,28.5,3,0,72,13,4,8,119,0,68,63,61
46869,0,26.3,10,6,84,13,8,13,8,0,64,67,54
46870,0,30.7,0,0,61,8,5,9,61,0,67,56,40
46871,0,29.7,1,0,66,10,4,6,63,0,65,65,57
46872,0,29.9,0,5,177,25,10,17,56,0,57,62,61
46873,0,32,6,2,85,14,2,4,32,1,54,74,62
46874,0,29.6,6,0,64,9,5,6,82,1,75,71,50
46875,0,34.7,6,3,69,11,3,4,1,1,67,83,55
46876,0,31.4,5,3,76,14,1,3,26,1,63,75,64
46877,0,26.3,1,1,55,9,1,1,25,1,64,74,63
46878,0,19.5,2,15,106,14,9,16,329,0,54,65,53
46879,0,29.9,18,7,74,13,5,9,30,0,51,71,62
46880,0,30.2,1,3,47,7,2,7,96,0,62,45,47
46881,0,30.7,4,2,45,8,0,0,5,1,67,77,77
46882,1,28.5,0,1,43,8,0,4,103,0,65,39,64
46883,0,28.8,9,0,67,11,5,5,35,1,75,76,65
46884,0,19.2,2,3,75,13,4,9,5,0,67,62,64
46885,0,22.2,0,8,44,7,5,10,129,0,55,67,25
46886,0,21.3,3,8,38,6,6,12,682,0,47,33,33
46887,0,26.2,9,2,73,12,4,4,1,1,66,83,61
46888,0,28,1,3,66,10,6,10,37,0,44,66,53
46889,0,23.7,12,7,94,14,6,10,83,0,52,73,58
46890,0,28.5,4,3,79,10,6,9,69,0,56,70,41
46891,0,22,4,9,84,12,6,9,27,0,45,79,54
46892,0,24.2,4,2,140,21,7,11,138,1,62,63,63
46893,0,28.5,9,4,87,15,2,3,13,1,56,88,62
46894,0,22.2,3,2,75,12,2,4,25,1,71,70,50
46895,0,22.2,5,5,68,9,5,7,24,1,51,74,61
46896,0,28.4,5,1,86,10,7,9,19,1,65,64,48
46897,0,22.7,5,5,97,14,4,9,98,0,59,72,34
46898,0,30.7,1,5,58,10,3,6,9,0,55,62,71
46899,1,22.8,4,6,60,9,2,5,2,1,65,64,60
46900,0,20.9,8,4,81,11,5,9,65,0,52,64,49
46901,0,26.2,2,5,49,8,4,9,59,0,57,68,25
46902,0,25.5,9,4,87,14,4,7,98,1,71,79,52
46903,0,22.6,6,1,64,8,5,9,16,0,56,64,41
46904,0,28.7,3,4,97,14,9,15,61,0,60,64,46
46905,0,33.1,16,0,100,17,0,3,41,0,58,81,45
46906,1,30.4,1,1,104,15,11,15,22,1,76,66,54
46907,0,25.4,3,1,50,10,1,2,42,1,60,80,79
46908,0,23,9,8,88,14,4,7,3,0,73,73,62
46909,0,20.1,18,2,70,10,4,4,276,1,60,86,58
46910,0,25.9,6,5,61,9,6,10,100,0,61,62,37
46911,0,33.7,7,1,86,11,4,4,66,1,57,73,61
46912,0,22.8,5,2,49,8,2,2,43,1,59,83,61
46913,0,23.6,5,4,81,11,4,5,32,1,51,88,53
46914,1,30.8,1,5,90,14,11,17,41,0,61,64,43
46915,1,29,2,1,102,15,6,10,51,0,70,61,53
46916,1,27,3,1,50,10,0,1,82,1,52,81,74
46917,0,23.4,2,2,43,7,3,3,47,1,51,82,68
46918,0,27.2,9,10,80,14,3,7,15,1,48,76,62
46919,0,30.5,4,4,97,15,10,13,19,1,52,62,72
46920,0,19.8,7,3,146,21,6,11,43,1,68,59,67
46921,1,31.7,12,1,81,12,7,7,50,1,59,79,75
46922,0,29.9,2,3,78,11,4,6,41,1,56,70,61
46923,1,20.5,5,0,39,8,0,0,28,1,64,92,64
46924,0,31.8,6,2,85,11,2,4,24,1,53,73,47
46925,0,28.9,2,1,35,6,0,1,100,1,57,75,57
46926,0,22,5,7,88,12,6,8,49,0,57,80,52
46927,0,27.4,16,3,102,17,1,3,103,1,65,88,64
46928,0,29.4,2,1,74,11,4,11,7,0,73,44,53
46929,0,27.4,7,6,75,13,1,4,11,0,27,90,57
46930,0,30.6,2,2,63,9,6,10,96,0,52,73,36
46931,0,25,3,2,64,9,3,4,45,1,44,75,56
46932,0,28.1,1,2,142,19,13,22,16,0,72,54,45
46933,0,18.8,0,0,76,10,12,17,189,0,64,47,63
46934,0,28.1,4,2,100,14,9,13,11,0,64,55,65
46935,0,28.1,17,5,110,17,2,3,14,0,65,80,65
46936,0,22.7,12,1,62,10,1,1,11,1,60,89,58
46937,1,31.8,5,2,104,16,1,5,37,0,71,70,43
46938,0,22,8,0,118,19,9,13,3,1,64,76,44
46939,0,23.9,14,1,121,20,2,3,10,1,70,79,66
46940,1,22.5,3,3,86,15,4,7,30,1,80,70,57
46941,0,30.9,12,3,121,16,10,16,41,0,63,62,45
46942,0,33.1,4,4,59,9,5,10,66,0,58,65,33
46943,0,21.4,8,6,97,15,2,4,130,0,55,75,61
46944,1,23.6,1,0,80,10,9,15,71,0,72,55,41
46945,0,25.8,5,3,81,13,1,3,62,1,65,75,52
46946,0,32.1,6,1,58,9,3,7,23,0,55,66,44
46947,0,23.5,5,3,54,10,2,5,69,0,54,79,45
46948,0,20.1,3,1,66,10,3,5,25,1,74,65,75
46949,0,26.2,6,7,104,17,4,7,135,1,61,76,59
46950,0,19.9,2,5,40,8,1,6,253,0,48,63,31
46951,0,28.2,5,4,93,15,9,15,93,0,61,68,53
46952,0,21.3,3,1,82,13,5,9,104,1,52,58,61
46953,1,26.4,3,3,53,10,2,7,9,0,74,56,45
46954,0,24.8,5,2,108,19,1,7,57,0,46,62,55
46955,0,24.9,6,0,47,9,3,3,162,1,74,83,75
46956,1,29.3,3,6,115,20,5,13,122,0,50,70,42
46957,0,26.4,9,3,73,10,6,8,39,1,60,75,54
46958,1,27.3,5,2,73,10,5,6,72,1,67,71,59
46959,0,25.1,5,2,87,12,4,5,29,0,51,80,54
46960,0,25.3,1,1,59,10,2,3,75,1,59,83,65
46961,1,32.6,1,0,55,9,5,9,27,0,69,63,35
46962,1,27.3,3,6,106,16,4,7,96,1,62,65,62
46963,0,35,0,2,91,14,3,8,97,0,66,60,52
46964,0,28.2,18,13,100,15,6,9,102,1,57,75,70
46965,0,20.9,6,3,74,12,2,4,58,0,54,70,71
46966,0,27.3,4,2,52,9,0,0,44,1,48,84,64
46967,0,22.8,11,4,85,12,3,4,94,0,47,72,61
46968,0,23.5,7,3,57,10,1,1,49,1,63,89,56
46969,0,37,16,1,92,15,4,4,2,1,66,87,50
46970,0,28.4,0,3,64,10,6,11,85,0,75,56,46
46971,0,33.5,9,2,62,11,2,3,80,0,65,82,55
46972,0,22.9,1,1,65,10,2,5,12,0,52,71,47
46973,0,18.7,4,2,60,10,0,4,50,0,62,65,48
46974,0,26.7,2,0,49,7,5,10,32,0,49,42,44
46975,1,36,5,3,127,19,14,18,4,1,69,70,47
46976,1,31.3,6,2,107,13,15,20,77,1,69,57,45
46977,1,23.4,5,11,101,17,9,17,32,0,55,66,53
46978,0,24.4,4,2,82,11,4,5,68,1,59,85,47
46979,0,23.9,9,4,56,10,3,5,49,0,73,73,64
46980,0,28.5,5,1,112,15,10,15,7,0,56,67,48
46981,0,28.3,3,5,59,11,0,2,26,1,53,84,70
46982,0,21.6,3,4,118,15,9,12,109,0,54,59,64
46983,0,24.3,6,9,167,26,8,14,61,0,56,71,61
46984,0,23.4,1,0,5,1,1,2,77,0,40,50,0
46985,0,28.8,0,3,38,7,3,8,288,0,68,42,44
46986,0,23.7,4,2,66,11,0,0,9,1,67,80,65
46987,0,22.5,3,1,68,11,2,2,12,1,63,77,71
46988,1,31.2,5,2,60,7,3,7,247,0,55,58,36
46989,0,19.3,2,0,84,13,5,8,522,0,62,63,56
46990,1,31,9,4,63,10,2,5,69,1,59,73,50
46991,0,33.3,3,5,107,16,5,7,92,0,61,71,70
46992,0,21.6,2,3,86,14,6,10,37,0,63,69,55
46993,0,23.8,3,1,100,15,5,9,32,0,62,74,43
46994,0,33.2,5,5,90,12,8,11,581,0,56,76,49
46995,0,23.5,9,6,86,12,4,5,22,1,50,93,46
46996,0,25.7,15,3,107,16,2,7,33,1,58,71,45
46997,0,25.7,5,0,56,10,1,4,36,0,64,72,45
46998,0,22.7,0,0,56,9,3,5,118,1,55,68,56
46999,1,28.8,4,1,63,10,5,8,57,1,71,69,47
47000,0,28.5,6,2,120,16,12,14,30,1,68,70,57
47001,0,29.5,3,4,66,11,2,6,73,0,48,62,57
47002,0,33.8,6,9,116,15,8,13,161,0,54,65,64
47003,0,28.6,11,2,91,11,12,14,57,1,52,66,60
47004,0,31,5,1,64,11,1,2,27,1,64,78,64
47005,0,27.2,10,3,69,13,1,3,34,1,62,81,52
47006,0,31.8,4,0,65,11,0,3,14,1,74,71,41
47007,0,23.5,9,0,52,10,1,3,4,0,69,72,62
47008,1,34.4,2,4,69,9,12,16,126,0,55,55,52
47009,0,27.3,2,3,73,11,2,3,155,1,71,67,72
47010,0,26.9,5,1,100,16,3,7,35,1,59,69,55
47011,0,29.9,4,6,67,8,4,10,35,0,52,54,38
47012,0,24,2,2,49,8,4,7,139,0,61,60,65
47013,0,23.3,0,1,63,10,2,2,63,1,56,71,78
47014,0,27.1,6,4,91,12,5,7,86,1,49,87,50
47015,0,26.6,0,1,14,1,3,4,44,0,36,40,38
47016,0,28.4,0,1,64,13,1,6,9,0,75,56,53
47017,1,27.7,4,1,78,10,7,13,73,0,68,53,38
47018,0,27.1,4,2,73,11,4,9,27,0,56,68,43
47019,0,24.2,8,3,62,10,6,7,7,1,69,77,62
47020,0,34,5,1,37,5,2,2,178,1,49,83,61
47021,0,23.2,4,6,117,17,7,16,77,0,55,58,45
47022,0,26.8,16,2,74,11,6,6,60,1,65,73,79
47023,0,24.4,5,6,81,11,8,14,41,0,60,53,50
47024,1,21.1,1,0,109,15,15,16,67,0,71,66,59
47025,0,31.4,1,3,31,6,0,1,49,1,65,70,75
47026,1,21.3,5,3,53,10,2,6,72,0,53,68,45
47027,0,20.4,4,3,86,13,6,11,7,0,59,67,47
47028,0,27.8,5,3,74,13,1,2,107,1,64,79,67
47029,0,20.8,12,7,108,16,5,9,52,0,57,74,49
47030,1,31.3,0,0,40,6,2,6,37,0,68,48,46
47031,0,28.9,9,1,45,9,0,0,21,1,71,81,83
47032,0,25.9,5,1,63,11,0,1,55,1,68,81,74
47033,0,28.2,13,3,150,26,11,16,11,1,65,72,55
47034,0,22.7,4,1,59,10,4,9,69,0,49,79,24
47035,0,28.7,10,0,108,15,5,8,32,0,68,63,51
47036,0,31,7,0,56,10,1,2,98,1,71,80,50
47037,0,21.1,7,4,49,9,2,4,36,0,51,72,70
47038,0,27.8,1,5,95,16,8,14,9,1,67,59,58
47039,0,25.9,14,3,100,15,4,6,6,0,62,76,57
47040,1,21.7,0,2,97,12,11,15,38,1,78,54,63
47041,0,30.2,12,1,56,11,0,0,75,1,61,79,86
47042,0,23.6,13,2,64,11,1,1,60,1,62,88,64
47043,0,27.6,10,3,101,17,3,8,85,0,61,74,42
47044,0,28.1,7,1,53,10,1,3,35,1,68,78,56
47045,1,30.6,0,1,92,13,7,14,104,0,79,44,67
47046,0,18.4,1,3,50,9,1,5,154,0,52,73,38
47047,0,24.5,10,1,54,7,2,2,3,1,72,72,71
47048,0,26.4,3,1,79,12,0,0,53,1,58,78,69
47049,1,22.3,2,7,97,15,8,13,69,1,69,67,48
47050,1,27,9,1,95,16,1,3,274,0,76,78,59
47051,0,20.9,15,0,75,14,5,6,4,1,67,88,52
47052,0,29.3,4,2,103,15,6,8,20,1,71,68,68
47053,0,28.4,2,0,70,11,1,3,81,0,64,76,56
47054,0,25,19,1,149,21,14,17,119,0,64,71,50
47055,1,27.6,14,5,64,10,6,6,93,1,64,88,78
47056,0,26.7,4,5,99,14,6,7,5,1,55,76,62
47057,1,26.7,2,1,82,12,10,17,11,0,73,48,48
47058,0,33.2,1,2,33,6,2,7,78,0,33,27,40
47059,0,33.9,2,3,52,9,0,1,17,1,60,74,61
47060,0,26.7,0,2,55,9,3,5,5,1,62,68,63
47061,0,28.1,1,1,58,9,3,3,12,1,72,74,80
47062,0,24.7,3,3,40,7,1,5,7,0,52,57,50
47063,0,22.3,7,1,87,16,0,1,102,1,55,85,58
47064,0,24.8,12,4,133,22,2,3,12,1,62,82,62
47065,0,18.6,6,2,145,21,15,24,438,1,61,62,44
47066,0,30.5,2,5,77,9,10,14,78,0,48,54,51
47067,0,22.3,1,4,89,11,11,16,43,0,70,58,52
47068,0,22.9,3,1,68,12,0,0,1,1,74,88,71
47069,0,27,16,3,116,17,9,12,88,1,56,78,56
47070,0,23.4,7,3,91,15,3,5,93,0,60,78,55
47071,0,24.2,2,1,40,8,0,4,235,0,62,48,57
47072,0,33.2,12,2,89,15,5,7,1,1,54,79,51
47073,0,20.2,7,2,54,8,0,2,63,1,70,74,50
47074,0,33,0,0,43,8,3,7,83,0,70,63,31
47075,1,30.8,3,6,87,11,5,7,67,1,64,73,52
47076,0,24,7,0,38,7,0,0,15,1,58,91,56
47077,0,20.5,10,3,59,9,5,6,7,1,49,86,52
47078,0,32.9,9,2,62,10,3,4,71,1,63,82,67
47079,0,27.7,4,2,80,12,2,5,26,0,66,68,48
47080,0,29.3,6,1,101,17,2,2,11,1,73,77,85
47081,0,30.4,19,4,91,16,2,3,30,0,49,91,60
47082,0,28.6,3,5,49,9,1,2,45,1,53,85,72
47083,1,31.5,7,10,69,11,4,7,42,0,55,82,52
47084,0,27.1,5,1,47,9,1,1,21,1,53,84,81
47085,0,27.7,5,0,53,7,4,5,57,0,68,69,65
47086,0,31,6,1,59,10,2,4,117,1,59,77,43
47087,0,24.1,7,8,110,18,4,8,100,0,53,74,50
47088,0,26.6,5,2,123,20,4,9,81,0,66,67,62
47089,0,21.1,18,2,155,21,14,17,97,0,65,70,57
47090,0,25,4,1,80,13,4,8,23,1,75,63,58
47091,0,27.6,11,8,129,18,7,10,6,1,56,74,63
47092,0,20.5,10,6,141,20,5,9,120,1,54,70,63
47093,0,24.8,8,4,52,8,7,11,18,0,60,61,59
47094,0,23.8,5,4,66,10,3,6,26,1,53,71,52
47095,0,24.8,1,3,141,16,18,23,175,0,70,55,59
47096,1,30.4,0,1,60,9,6,9,22,1,58,69,54
47097,0,25.6,10,2,66,10,3,5,76,0,65,81,33
47098,0,30.9,2,0,50,9,0,0,4,1,60,77,70
47099,1,32.8,6,2,51,9,2,7,65,0,57,66,40
47100,0,21.3,10,2,52,8,2,3,37,1,60,81,42
47101,1,22.3,1,3,51,8,4,5,3,1,43,86,62
47102,0,31.9,1,2,62,9,9,12,82,0,53,58,63
47103,0,28,4,2,66,12,4,6,68,1,52,76,67
47104,0,34.7,3,5,60,8,11,15,85,0,60,53,58
47105,0,25.8,4,8,95,13,7,8,11,1,54,75,64
47106,0,23.8,5,2,70,11,0,0,41,1,60,86,62
47107,1,23.7,3,1,61,9,3,6,124,0,61,70,35
47108,0,28.9,14,4,118,20,3,6,21,1,69,69,67
47109,0,27.6,22,8,87,15,4,5,66,1,54,87,62
47110,0,34.7,12,0,74,13,2,4,43,1,57,81,53
47111,0,33,38,4,125,22,0,0,10,1,68,89,81
47112,1,24.7,0,0,18,3,3,6,65,0,56,10,50
47113,0,24.8,11,5,78,12,4,5,39,1,63,80,79
47114,0,30,0,2,51,8,3,7,72,0,71,58,31
47115,0,31.8,0,0,80,11,6,10,60,0,60,58,44
47116,0,32.5,13,1,64,12,2,4,26,1,47,93,52
47117,0,32.6,6,4,135,23,8,14,61,1,77,73,41
47118,0,21,0,1,55,9,1,4,153,0,60,70,48
47119,0,28.8,3,3,100,12,12,17,13,0,66,58,52
47120,0,22.8,18,5,84,11,2,3,11,0,60,84,45
47121,0,26.4,3,4,98,10,9,14,12,0,53,56,48
47122,0,28.5,7,4,145,22,10,14,34,1,66,71,69
47123,1,23.7,2,0,73,11,5,6,128,1,66,67,76
47124,0,24.3,2,4,96,15,8,10,55,1,56,81,50
47125,1,30.9,4,4,54,8,7,11,82,0,65,57,53
