level_0,index,tourney_name,surface,tourney_date,player_id,age,opponent_id,score,round,ace,df,svpt,1stIn,1stWon,2ndWon,svGms,bpSaved,bpFaced,result,1stIn(%),1stWon(%),2ndWon(%)
119473,119473,Brisbane,Hard,20170102,104527,31.7,105453,7-6(3) 6-3,SF,9,2,61,37,27,10,10,0,2,0,61,73,45
119707,119707,Australian Open,Hard,20170116,104527,31.8,103819,7-5 6-3 1-6 4-6 6-3,SF,10,2,135,89,56,32,23,5,9,0,66,63,73
120110,120110,Dubai,Hard,20170227,104527,31.9,106000,7-6(4) 6-3,R32,6,3,59,33,24,12,10,0,3,0,56,73,52
120260,120260,Indian Wells Masters,Hard,20170306,104527,31.9,103819,6-4 7-5,F,5,3,72,44,31,11,11,2,5,0,61,70,44
120347,120347,Miami Masters,Hard,20170320,104527,31.9,100644,4-6 6-2 6-1,R16,6,4,76,40,26,17,13,6,11,0,53,65,53
120523,120523,Monte Carlo Masters,Clay,20170417,104527,32,104655,6-4 6-4,R16,2,2,75,46,29,15,10,6,8,0,61,63,56
120720,120720,Madrid Masters,Clay,20170508,104527,32.1,105332,7-5 4-6 6-2,R32,7,2,89,62,41,12,15,5,10,0,70,66,48
120784,120784,Rome Masters,Clay,20170515,104527,32.1,104545,7-6(1) 6-4,R16,6,1,65,37,31,15,11,3,4,0,57,84,56
120974,120974,Roland Garros,Clay,20170529,104527,32.1,104745,6-2 6-3 6-1,F,1,0,86,50,26,16,12,7,13,0,58,52,44
121060,121060,Queen's Club,Grass,20170619,104527,32.2,103852,7-6(4) 7-5,R32,16,2,80,49,43,14,12,2,3,0,61,88,48
121160,121160,Wimbledon,Grass,20170703,104527,32.2,106421,6-4 3-6 6-4 6-1,R128,1,3,108,66,44,20,18,6,11,0,61,67,51
122498,122498,Gstaad,Clay,20030707,104527,18.2,103444,2-6 6-1 7-5,R32,0,6,80,52,35,12,13,4,8,0,65,67,55
122608,122608,Amersfoort,Clay,20030714,104527,18.2,103171,6-1 6-4,R16,1,0,54,39,20,7,8,3,7,0,72,51,47
122748,122748,Basel,Carpet,20031020,104527,18.5,102720,7-6(0) 7-6(5),R32,12,4,68,39,28,17,12,4,7,0,57,72,68
123932,123932,Umag,Clay,20030721,104527,18.3,103835,6-4 6-3,R16,2,4,63,35,21,11,9,5,9,0,56,60,46
125391,125391,Australian Open,Hard,20150119,104527,29.8,104925,7-6(1) 3-6 6-4 4-6 6-0,SF,10,4,158,94,60,33,24,10,17,0,59,64,55
125614,125614,Marseille,Hard,20150216,104527,29.8,104660,6-4 3-6 6-4,QF,6,0,110,68,50,23,15,8,10,0,62,74,55
125794,125794,Indian Wells Masters,Hard,20150312,104527,29.9,104898,6-3 3-6 6-3,R64,3,3,80,37,26,24,14,1,5,0,46,70,60
125904,125904,Miami Masters,Hard,20150325,104527,29.9,105173,7-6(4) 7-6(5),R32,3,7,91,43,30,23,12,5,8,0,47,70,56
126027,126027,Monte Carlo Masters,Clay,20150412,104527,30,105777,6-1 6-2,R16,0,0,47,34,16,6,8,4,9,0,72,47,46
126234,126234,Madrid Masters,Clay,20150503,104527,30,105777,7-6(5) 3-6 6-3,R16,7,2,83,50,43,18,15,3,5,0,60,86,58
126298,126298,Rome Masters,Clay,20150510,104527,30.1,103819,6-4 6-2,SF,4,2,45,27,19,6,9,2,6,0,60,70,38
126320,126320,Geneva,Clay,20150517,104527,30.1,105643,6-7(5) 6-4 6-4,QF,4,2,94,59,37,25,16,3,7,0,63,63,76
126587,126587,Queen's Club,Grass,20150615,104527,30.2,104731,7-6(4) 7-6(11),R16,11,3,94,58,46,18,12,3,3,0,62,79,55
126762,126762,Wimbledon,Grass,20150629,104527,30.2,104755,6-4 4-6 3-6 6-4 11-9,QF,22,1,163,99,77,35,30,4,9,0,61,78,56
127065,127065,Canada Masters,Hard,20150810,104527,30.3,106401,6-7(8) 6-3 4-0 RET,R32,2,3,84,43,35,17,12,4,8,0,51,81,45
127140,127140,Cincinnati Masters,Hard,20150816,104527,30.3,104925,6-4 6-1,QF,4,1,58,29,19,13,9,0,4,0,50,66,46
127318,127318,US Open,Hard,20150831,104527,30.4,103819,6-4 6-3 6-1,SF,6,1,78,38,22,20,13,6,11,0,49,58,51
127538,127538,Shanghai Masters,Hard,20151011,104527,30.5,104745,6-2 6-1,QF,3,3,49,23,14,10,7,5,9,0,47,61,43
127643,127643,Basel,Hard,20151026,104527,30.5,103333,3-6 7-6(2) 6-4,R32,6,3,93,50,41,23,16,4,6,0,54,82,57
127730,127730,Paris Masters,Hard,20151102,104527,30.5,104925,6-3 3-6 6-0,SF,7,1,74,49,29,13,12,9,14,0,66,59,54
127736,127736,Tour Finals,Hard,20151115,104527,30.6,104745,6-3 6-2,RR,10,3,72,43,26,10,8,11,15,0,60,60,38
127745,127745,Tour Finals,Hard,20151115,104527,30.6,103819,7-5 6-3,SF,6,2,63,39,27,10,10,3,6,0,62,69,45
134350,134350,Indian Wells Masters,Hard,20140306,104527,28.9,104731,7-6(1) 4-6 6-1,R16,5,2,89,38,28,23,15,5,10,0,43,74,47
134444,134444,Miami Masters,Hard,20140319,104527,28.9,105238,6-4 3-6 6-1,R16,4,7,94,43,28,26,13,2,6,0,46,65,59
134725,134725,Madrid Masters,Clay,20140504,104527,29.1,106233,1-6 6-2 6-4,R32,7,0,71,47,32,14,13,3,6,0,66,68,58
134786,134786,Rome Masters,Clay,20140511,104527,29.1,103163,5-7 6-2 6-3,R16,8,4,93,47,29,22,14,9,14,0,51,62,52
134869,134869,Roland Garros,Clay,20140526,104527,29.1,104198,6-4 5-7 6-2 6-0,R128,5,1,98,56,30,23,18,4,12,0,57,54,56
135056,135056,Queen's Club,Grass,20140609,104527,29.1,105777,6-2 6-4,SF,6,2,50,33,24,7,9,4,7,0,66,73,47
135238,135238,Wimbledon,Grass,20140623,104527,29.2,103819,3-6 7-6(5) 6-4 6-4,QF,9,1,124,74,57,31,21,5,7,0,60,77,63
135594,135594,Canada Masters,Hard,20140804,104527,29.3,104731,7-6(8) 7-5,R16,1,3,74,32,25,26,12,3,5,0,43,78,67
135656,135656,Cincinnati Masters,Hard,20140810,104527,29.3,103898,1-6 6-1 6-2,QF,8,0,69,36,25,15,11,5,9,0,52,69,45
135827,135827,US Open,Hard,20140825,104527,29.4,105453,3-6 7-5 7-6(7) 6-7(5) 6-4,QF,18,8,174,97,81,39,28,7,10,0,56,84,57
135945,135945,Tokyo,Hard,20140929,104527,29.5,105147,7-5 6-2,R32,5,1,57,32,23,8,10,0,4,0,56,72,33
136011,136011,Shanghai Masters,Hard,20141005,104527,29.5,104468,5-7 7-5 6-4,R32,12,3,95,58,46,16,17,7,11,0,61,79,47
136116,136116,Basel,Hard,20141020,104527,29.5,105062,6-4 6-7(1) 6-3,R32,3,4,97,48,38,26,15,6,10,0,49,79,58
136209,136209,Paris Masters,Hard,20141027,104527,29.5,104731,6-7(2) 7-5 7-6(3),R16,8,3,114,59,48,31,18,6,8,0,52,81,60
136219,136219,Tour Finals,Hard,20141109,104527,29.6,104925,6-3 6-0,RR,2,3,45,22,10,6,7,4,9,0,49,45,30
136231,136231,Tour Finals,Hard,20141109,104527,29.6,103819,4-6 7-5 7-6(6),SF,10,4,123,47,38,36,17,6,9,0,38,81,50
