level_0,index,tourney_name,surface,tourney_date,player_id,age,opponent_id,score,round,ace,df,svpt,1stIn,1stWon,2ndWon,svGms,bpSaved,bpFaced,result,1stIn(%),1stWon(%),2ndWon(%)
29988,29988,Indian Wells Masters,Hard,20050307,103819,23.5,104180,6-3 6-2,R32,7,1,61,35,27,13,9,2,3,1,57,77,52
30004,30004,Indian Wells Masters,Hard,20050307,103819,23.5,103344,7-6(3) 7-6(4),R16,7,1,67,47,42,14,12,0,0,1,70,89,74
30012,30012,Indian Wells Masters,Hard,20050307,103819,23.5,103017,6-4 6-1,QF,4,1,42,26,20,8,9,0,2,1,62,77,53
30015,30015,Indian Wells Masters,Hard,20050307,103819,23.5,103084,6-3 6-1,SF,7,2,56,34,22,13,8,1,2,1,61,65,65
30017,30017,Indian Wells Masters,Hard,20050307,103819,23.5,103720,6-2 6-4 6-4,F,14,3,84,48,39,21,14,6,7,1,57,81,64
30018,30018,Rotterdam,Hard,20050214,103819,23.5,102539,6-3 6-4,R32,7,1,72,45,34,16,10,5,5,1,62,76,62
30034,30034,Rotterdam,Hard,20050214,103819,23.5,104527,6-1 6-4,R16,0,1,58,37,27,13,9,1,1,1,64,73,65
30042,30042,Rotterdam,Hard,20050214,103819,23.5,103786,7-5 7-5,QF,6,1,88,54,38,20,12,6,6,1,61,70,61
30046,30046,Rotterdam,Hard,20050214,103819,23.5,104339,7-5 6-3,SF,5,2,49,32,27,13,10,0,0,1,65,84,87
30048,30048,Rotterdam,Hard,20050214,103819,23.5,103344,5-7 7-5 7-6(5),F,12,2,97,67,58,17,18,2,3,1,69,87,61
30080,30080,Monte Carlo Masters,Clay,20050411,103819,23.6,102257,6-3 6-1,R64,0,1,46,28,20,11,8,0,1,1,61,71,65
30111,30111,Monte Carlo Masters,Clay,20050411,103819,23.6,103656,6-3 6-4,R32,4,3,62,39,26,15,10,5,6,1,63,67,75
30127,30127,Monte Carlo Masters,Clay,20050411,103819,23.6,103602,6-2 6-7(3) 6-4,R16,9,0,93,52,42,24,15,7,8,1,56,81,59
30142,30142,Hamburg Masters,Clay,20050509,103819,23.7,104269,6-4 6-3,R64,6,0,49,31,26,14,10,0,0,1,63,84,78
30174,30174,Hamburg Masters,Clay,20050509,103819,23.7,104607,6-2 6-1,R32,4,0,41,25,21,9,7,1,1,1,61,84,56
30190,30190,Hamburg Masters,Clay,20050509,103819,23.7,103990,6-2 6-3,R16,2,3,55,29,23,12,9,3,4,1,53,79,52
30198,30198,Hamburg Masters,Clay,20050509,103819,23.7,103909,6-4 7-6(3),QF,5,2,66,39,26,18,11,1,3,1,59,67,72
30202,30202,Hamburg Masters,Clay,20050509,103819,23.7,103786,6-3 6-4,SF,0,0,62,38,26,16,10,5,6,1,61,68,67
30204,30204,Hamburg Masters,Clay,20050509,103819,23.7,104755,6-3 7-5 7-6(4),F,4,4,112,70,53,29,17,5,5,1,62,76,76
30425,30425,Cincinnati Masters,Hard,20050815,103819,24,103484,7-6(3) 7-5,R64,4,2,79,50,35,19,12,4,5,1,63,70,70
30457,30457,Cincinnati Masters,Hard,20050815,103819,24,103017,4-6 6-4 6-4,R32,7,2,82,48,37,17,15,2,6,1,59,77,53
30473,30473,Cincinnati Masters,Hard,20050815,103819,24,103694,6-3 6-4,R16,14,2,50,37,32,8,10,0,0,1,74,86,73
30481,30481,Cincinnati Masters,Hard,20050815,103819,24,104076,6-4 6-3,QF,7,1,60,38,27,16,10,2,3,1,63,71,76
30485,30485,Cincinnati Masters,Hard,20050815,103819,24,104068,4-6 7-5 6-4,SF,12,1,77,49,42,19,16,0,1,1,64,86,70
30487,30487,Cincinnati Masters,Hard,20050815,103819,24,104053,6-3 7-5,F,5,1,50,32,28,10,10,1,2,1,64,88,59
30759,30759,Doha,Hard,20050103,103819,23.4,103970,6-1 6-1,R32,1,1,52,39,27,7,7,0,0,1,75,69,58
30774,30774,Doha,Hard,20050103,103819,23.4,102257,6-3 6-4,R16,2,0,56,34,23,19,10,2,2,1,61,68,86
30782,30782,Doha,Hard,20050103,103819,23.4,103852,6-1 6-2,QF,6,1,41,27,23,10,8,1,1,1,66,85,77
30786,30786,Doha,Hard,20050103,103819,23.4,103786,6-3 6-4,SF,7,0,58,37,27,16,10,1,1,1,64,73,76
30788,30788,Doha,Hard,20050103,103819,23.4,103344,6-3 6-1,F,3,0,44,31,24,9,8,3,3,1,70,77,69
30851,30851,Dubai,Hard,20050221,103819,23.5,104371,6-7(5) 6-3 7-6(5),R32,11,4,99,62,47,21,16,2,4,1,63,76,64
30867,30867,Dubai,Hard,20050221,103819,23.5,103507,4-6 6-3 7-6(6),R16,7,1,100,66,46,22,16,6,9,1,66,70,67
30875,30875,Dubai,Hard,20050221,103819,23.5,104022,6-3 7-5,QF,3,1,72,42,34,14,11,0,1,1,58,81,48
30879,30879,Dubai,Hard,20050221,103819,23.5,101736,6-3 6-1,SF,8,3,51,33,25,11,8,3,3,1,65,76,73
30881,30881,Dubai,Hard,20050221,103819,23.5,103344,6-1 6-7(6) 6-3,F,6,2,102,63,43,25,15,5,7,1,62,68,68
30943,30943,Halle,Grass,20050606,103819,23.8,104417,6-7(5) 7-6(6) 6-4,R32,9,2,112,80,61,18,17,3,5,1,71,76,60
30959,30959,Halle,Grass,20050606,103819,23.8,104252,6-2 6-4,R16,5,1,43,33,27,4,9,0,2,1,77,82,44
30967,30967,Halle,Grass,20050606,103819,23.8,104259,6-3 6-4,QF,10,2,56,38,30,12,10,3,3,1,68,79,75
30971,30971,Halle,Grass,20050606,103819,23.8,103163,6-4 7-6(9),SF,8,0,63,44,40,12,11,0,0,1,70,91,63
30973,30973,Halle,Grass,20050606,103819,23.8,103498,6-4 6-7(6) 6-4,F,9,1,97,59,44,28,16,5,6,1,61,75,76
31036,31036,Roland Garros,Clay,20050523,103819,23.7,104534,6-1 6-4 6-0,R128,2,5,75,47,33,14,12,4,6,1,63,70,61
31100,31100,Roland Garros,Clay,20050523,103819,23.7,104597,6-3 7-6(0) 6-2,R64,6,3,88,53,43,22,15,1,2,1,60,81,69
31131,31131,Roland Garros,Clay,20050523,103819,23.7,103602,7-6(9) 7-5 6-2,R32,11,1,96,63,49,22,16,1,3,1,66,78,69
31147,31147,Roland Garros,Clay,20050523,103819,23.7,102845,6-1 6-4 6-3,R16,2,2,77,44,30,22,13,1,2,1,57,68,71
31154,31154,Roland Garros,Clay,20050523,103819,23.7,103812,6-2 7-6(3) 6-3,QF,7,7,92,43,35,28,15,1,3,1,47,81,67
31192,31192,Wimbledon,Grass,20050620,103819,23.8,103908,6-4 6-2 6-4,R128,18,1,72,51,43,12,14,1,2,1,71,84,60
31256,31256,Wimbledon,Grass,20050620,103819,23.8,104371,6-4 6-4 6-1,R64,10,1,72,54,46,12,14,2,2,1,75,85,71
31288,31288,Wimbledon,Grass,20050620,103819,23.8,103017,6-2 6-7(5) 6-1 7-5,R32,14,4,115,81,58,22,20,2,4,1,70,72,73
31304,31304,Wimbledon,Grass,20050620,103819,23.8,103507,6-3 6-4 7-6(6),R16,12,1,102,67,53,19,16,2,3,1,66,79,56
31312,31312,Wimbledon,Grass,20050620,103819,23.8,103602,7-5 6-2 7-6(2),QF,9,0,89,53,41,26,16,2,3,1,60,77,72
31316,31316,Wimbledon,Grass,20050620,103819,23.8,103720,6-3 6-4 7-6(4),SF,10,3,94,49,42,26,16,0,1,1,52,86,62
31318,31318,Wimbledon,Grass,20050620,103819,23.8,104053,6-2 7-6(2) 6-4,F,12,0,79,49,40,22,15,1,2,1,62,82,73
31319,31319,US Open,Hard,20050829,103819,24,104371,6-1 6-1 6-1,R128,11,2,63,45,38,9,11,1,1,1,71,84,56
31383,31383,US Open,Hard,20050829,103819,24,102148,7-5 7-5 7-6(2),R64,9,3,111,76,61,18,18,4,6,1,68,80,56
31414,31414,US Open,Hard,20050829,103819,24,103694,6-3 7-6(6) 6-2,R32,10,2,95,66,56,13,15,1,2,1,69,85,48
31430,31430,US Open,Hard,20050829,103819,24,103017,6-4 6-7(3) 6-3 6-4,R16,7,4,133,81,58,31,21,4,6,1,61,72,65
31438,31438,US Open,Hard,20050829,103819,24,103900,6-2 6-4 6-1,QF,11,0,74,40,32,18,13,3,5,1,54,80,53
31442,31442,US Open,Hard,20050829,103819,24,103720,6-3 7-6(0) 4-6 6-3,SF,8,2,150,91,62,34,21,10,13,1,61,68,60
31444,31444,US Open,Hard,20050829,103819,24,101736,6-3 2-6 7-6(1) 6-1,F,19,0,107,81,60,15,19,3,6,1,76,74,58
31507,31507,Australian Open,Hard,20050117,103819,23.4,102148,6-1 6-1 6-2,R128,4,1,68,41,33,15,11,6,6,1,60,80,58
31571,31571,Australian Open,Hard,20050117,103819,23.4,102863,6-3 6-4 6-4,R64,7,0,84,59,45,17,15,3,4,1,70,76,68
31603,31603,Australian Open,Hard,20050117,103819,23.4,103813,6-3 5-2 RET,R32,2,1,49,35,23,8,8,3,5,1,71,66,62
31619,31619,Australian Open,Hard,20050117,103819,23.4,104571,6-2 6-2 7-6(4),R16,9,0,78,47,40,20,14,0,1,1,60,85,65
31627,31627,Australian Open,Hard,20050117,103819,23.4,101736,6-3 6-4 6-4,QF,22,4,99,65,50,21,15,4,4,1,66,77,70
31634,31634,Masters Cup,Carpet,20051114,103819,24.2,103900,6-3 2-6 6-4,RR,2,3,81,51,37,13,14,4,7,1,63,73,48
31635,31635,Masters Cup,Carpet,20051114,103819,24.2,103344,6-3 2-6 7-6(4),RR,4,0,90,52,42,19,15,2,5,1,58,81,50
31636,31636,Masters Cup,Carpet,20051114,103819,24.2,103909,6-0 1-6 6-2,RR,3,2,64,46,31,7,10,2,4,1,72,67,44
31637,31637,Masters Cup,Carpet,20051114,103819,24.2,103292,6-0 6-0,SF,5,0,36,18,14,12,6,1,1,1,50,78,67
31959,31959,Doha,Hard,20110103,103819,29.4,105318,7-6(3) 6-3,R32,13,0,70,46,37,16,11,6,6,1,66,80,67
31967,31967,Doha,Hard,20110103,103819,29.4,103843,7-6(5) 7-5,R16,7,1,67,43,33,17,12,0,1,1,64,77,74
31971,31971,Doha,Hard,20110103,103819,29.4,104678,6-2 6-2,QF,0,0,43,30,24,8,8,0,0,1,70,80,62
31973,31973,Doha,Hard,20110103,103819,29.4,104542,6-3 7-6(2),SF,3,0,60,40,33,16,11,0,0,1,67,82,80
31974,31974,Doha,Hard,20110103,103819,29.4,103786,6-3 6-4,F,5,1,51,34,27,13,10,0,0,1,67,79,81
32092,32092,Australian Open,Hard,20110117,103819,29.4,105041,6-1 6-1 6-3,R128,8,1,59,38,33,14,12,0,1,1,64,87,70
32124,32124,Australian Open,Hard,20110117,103819,29.4,104468,6-2 6-3 4-6 4-6 6-3,R64,11,1,126,77,61,21,23,4,9,1,61,79,44
32140,32140,Australian Open,Hard,20110117,103819,29.4,103598,6-3 6-3 6-1,R32,6,1,83,50,35,17,13,1,3,1,60,70,53
32148,32148,Australian Open,Hard,20110117,103819,29.4,103990,6-3 3-6 6-3 6-2,R16,11,1,105,73,58,19,18,1,2,1,70,79,61
32152,32152,Australian Open,Hard,20110117,103819,29.4,104527,6-1 6-3 6-3,QF,5,0,75,58,42,13,13,1,1,1,77,72,76
32482,32482,Dubai,Hard,20110221,103819,29.5,104500,6-3 6-3,R32,4,4,54,36,30,10,9,2,2,1,67,83,71
32498,32498,Dubai,Hard,20110221,103819,29.5,104719,6-3 6-4,R16,4,3,61,35,28,15,10,2,2,1,57,80,65
32506,32506,Dubai,Hard,20110221,103819,29.5,104660,6-3 6-4,QF,6,2,67,42,30,14,10,8,9,1,63,71,61
32510,32510,Dubai,Hard,20110221,103819,29.5,104755,6-2 7-5,SF,6,1,57,38,30,9,10,1,2,1,67,79,50
32576,32576,Indian Wells Masters,Hard,20110310,103819,29.5,104214,7-5 7-6(4),R64,4,4,69,37,34,17,12,0,1,1,54,92,61
32592,32592,Indian Wells Masters,Hard,20110310,103819,29.5,103428,6-0 6-2,R32,2,0,42,25,20,10,7,1,1,1,60,80,59
32600,32600,Indian Wells Masters,Hard,20110310,103819,29.5,105992,7-6(4) 6-3,R16,10,3,68,42,33,14,11,6,8,1,62,79,61
32603,32603,Indian Wells Masters,Hard,20110310,103819,29.5,104527,6-3 6-4,QF,2,2,52,29,26,15,10,2,2,1,56,90,71
32647,32647,Miami Masters,Hard,20110323,103819,29.6,103285,6-3 6-3,R64,7,1,47,33,27,10,9,1,1,1,70,82,77
32675,32675,Miami Masters,Hard,20110323,103819,29.6,104338,7-6(4) 6-4,R32,3,2,64,32,27,19,11,1,2,1,50,84,63
32689,32689,Miami Masters,Hard,20110323,103819,29.6,103694,6-3 6-1,R16,6,1,37,25,22,10,8,0,0,1,68,88,91
32696,32696,Miami Masters,Hard,20110323,103819,29.6,104468,3-0 RET,QF,0,0,5,3,2,2,1,0,0,1,60,67,100
32795,32795,Monte Carlo Masters,Clay,20110410,103819,29.6,104259,6-2 6-1,R32,5,2,46,33,29,6,8,1,1,1,72,88,55
32803,32803,Monte Carlo Masters,Clay,20110410,103819,29.6,105227,6-4 6-3,R16,0,0,54,38,30,12,10,1,1,1,70,79,75
32978,32978,Madrid Masters,Clay,20110501,103819,29.7,103852,7-6(13) 6-7(1) 7-6(7),R32,25,3,136,93,75,28,18,4,5,1,68,81,70
32991,32991,Madrid Masters,Clay,20110501,103819,29.7,103598,6-4 6-3,R16,5,0,52,32,24,14,10,1,2,1,62,75,70
32998,32998,Madrid Masters,Clay,20110501,103819,29.7,104417,7-6(2) 6-4,QF,8,2,73,44,34,19,11,2,2,1,60,77,70
33032,33032,Rome Masters,Clay,20110508,103819,29.7,104542,6-4 6-2,R32,2,0,66,43,32,13,9,7,7,1,65,74,57
33159,33159,Roland Garros,Clay,20110522,103819,29.7,103852,6-3 6-4 7-6(3),R128,12,0,89,56,48,20,16,0,0,1,63,86,61
33199,33199,Roland Garros,Clay,20110522,103819,29.7,105270,6-3 6-0 6-2,R64,7,0,63,44,36,12,12,0,1,1,70,82,63
33219,33219,Roland Garros,Clay,20110522,103819,29.7,104386,6-1 6-4 6-3,R32,10,2,76,51,43,14,13,1,1,1,67,84,61
33229,33229,Roland Garros,Clay,20110522,103819,29.7,104527,6-3 6-2 7-5,R16,8,2,77,49,40,18,15,1,2,1,64,82,69
33234,33234,Roland Garros,Clay,20110522,103819,29.7,104792,6-4 6-3 7-6(3),QF,4,3,88,47,36,25,16,1,4,1,53,77,66
33236,33236,Roland Garros,Clay,20110522,103819,29.7,104925,7-6(5) 6-3 3-6 7-6(5),SF,18,2,141,91,70,25,21,9,13,1,65,77,52
33432,33432,Wimbledon,Grass,20110620,103819,29.8,105062,7-6(2) 6-4 6-2,R128,12,1,80,57,51,17,15,3,3,1,71,89,77
33472,33472,Wimbledon,Grass,20110620,103819,29.8,105173,6-2 6-3 6-2,R64,11,0,64,41,35,18,13,3,3,1,64,85,78
33492,33492,Wimbledon,Grass,20110620,103819,29.8,103900,6-4 6-2 6-4,R32,14,0,89,63,49,14,14,2,3,1,71,78,54
33502,33502,Wimbledon,Grass,20110620,103819,29.8,104022,6-7(5) 6-3 6-3 6-3,R16,14,1,114,71,60,22,19,6,7,1,62,85,52
33856,33856,Canada Masters,Hard,20110808,103819,29.9,105577,7-5 6-3,R32,4,0,52,30,25,19,11,0,0,1,58,83,86
33911,33911,Cincinnati Masters,Hard,20110814,103819,30,105223,6-3 7-5,R32,12,1,61,46,38,7,11,1,1,1,75,83,50
33925,33925,Cincinnati Masters,Hard,20110814,103819,30,103484,6-4 6-1,R16,4,1,41,22,18,12,8,0,1,1,54,82,67
34001,34001,US Open,Hard,20110829,103819,30,105053,6-4 6-3 6-2,R128,5,3,83,51,36,15,14,0,3,1,61,71,52
34057,34057,US Open,Hard,20110829,103819,30,104534,6-3 6-2 6-2,R64,6,1,60,43,38,14,13,0,0,1,72,88,88
34085,34085,US Open,Hard,20110829,103819,30,105227,6-3 4-6 6-4 6-2,R32,6,3,108,63,47,28,19,7,9,1,58,75,67
34099,34099,US Open,Hard,20110829,103819,30,104338,6-1 6-2 6-0,R16,14,1,59,39,33,13,11,0,0,1,66,85,68
34106,34106,US Open,Hard,20110829,103819,30,104542,6-4 6-3 6-3,QF,5,2,86,61,47,11,14,1,3,1,71,77,48
34458,34458,Basel,Hard,20111031,103819,30.2,103808,7-6(3) 6-4,R32,4,5,65,43,38,12,11,1,1,1,66,88,71
34468,34468,Basel,Hard,20111031,103819,30.2,103813,6-1 4-6 6-3,R16,10,4,78,42,37,15,13,3,5,1,54,88,47
34473,34473,Basel,Hard,20111031,103819,30.2,104053,6-3 6-2,QF,5,1,47,25,21,16,9,0,0,1,53,84,76
34476,34476,Basel,Hard,20111031,103819,30.2,104527,7-6(5) 6-2,SF,3,3,62,37,28,13,10,0,1,1,60,76,59
34477,34477,Basel,Hard,20111031,103819,30.2,105453,6-1 6-3,F,5,0,39,25,22,11,8,1,1,1,64,88,79
34519,34519,Paris Masters,Hard,20111107,103819,30.2,104542,6-1 7-6(3),F,4,1,70,43,38,14,10,4,4,1,61,88,54
34536,34536,Paris Masters,Hard,20111107,103819,30.2,104338,6-3 7-5,QF,7,0,70,43,35,12,11,1,2,1,61,81,44
34538,34538,Paris Masters,Hard,20111107,103819,30.2,104755,6-2 6-4,R16,3,1,44,33,27,8,9,2,3,1,75,82,80
34541,34541,Paris Masters,Hard,20111107,103819,30.2,105173,6-2 6-3,R32,4,0,40,26,23,13,9,0,0,1,65,88,93
34542,34542,Paris Masters,Hard,20111107,103819,30.2,104607,6-4 6-3,SF,5,3,46,32,29,7,9,0,0,1,70,91,64
34555,34555,Tour Finals,Hard,20111120,103819,30.2,104745,6-3 6-0,RR,6,1,40,27,23,9,8,0,0,1,68,85,75
34558,34558,Tour Finals,Hard,20111120,103819,30.2,103888,6-1 3-6 6-3,RR,7,0,83,49,36,19,13,7,9,1,59,73,56
34559,34559,Tour Finals,Hard,20111120,103819,30.2,104542,6-2 2-6 6-4,RR,3,1,73,48,37,15,13,0,2,1,66,77,62
34560,34560,Tour Finals,Hard,20111120,103819,30.2,103970,7-5 6-3,SF,6,0,59,37,32,13,10,0,0,1,63,86,59
34561,34561,Tour Finals,Hard,20111120,103819,30.2,104542,6-3 6-7(6) 6-3,F,11,2,98,54,43,26,16,2,3,1,55,80,62
34585,34585,Madrid Masters,Hard,20071015,103819,26.1,104068,7-6(2) 6-4,R32,11,1,70,44,35,18,11,3,3,1,63,80,72
34601,34601,Madrid Masters,Hard,20071015,103819,26.1,103084,6-0 6-3,R16,4,1,41,26,22,10,8,0,0,1,63,85,71
34609,34609,Madrid Masters,Hard,20071015,103819,26.1,103852,7-6(4) 6-4,QF,8,1,56,33,29,18,11,0,0,1,59,88,82
34613,34613,Madrid Masters,Hard,20071015,103819,26.1,103017,6-4 6-4,SF,10,0,51,34,31,10,10,1,1,1,67,91,59
35027,35027,Basel,Hard,20071022,103819,26.2,103582,6-1 3-6 6-3,R32,11,0,69,43,36,14,13,3,5,1,62,84,54
35043,35043,Basel,Hard,20071022,103819,26.2,105223,6-1 6-4,R16,10,1,51,34,27,10,9,2,3,1,67,79,62
35051,35051,Basel,Hard,20071022,103819,26.2,103017,6-3 6-2,QF,1,1,56,33,23,15,9,3,4,1,59,70,68
35055,35055,Basel,Hard,20071022,103819,26.2,103333,7-6(6) 7-6(5),SF,10,1,81,57,47,17,12,1,1,1,70,82,74
35057,35057,Basel,Hard,20071022,103819,26.2,103813,6-3 6-4,F,4,0,56,33,26,15,10,1,1,1,59,79,65
35329,35329,Paris Masters,Hard,20071028,103819,26.2,103333,6-3 4-6 6-3,R32,6,0,74,41,35,21,14,5,6,1,55,85,64
35485,35485,Miami Masters,Hard,20070319,103819,25.6,105023,6-4 6-3,R64,6,1,45,26,25,11,9,0,0,1,58,96,61
35517,35517,Miami Masters,Hard,20070319,103819,25.6,104597,7-5 6-3,R32,9,1,57,27,22,19,11,0,1,1,47,81,66
35696,35696,Monte Carlo Masters,Clay,20070415,103819,25.6,104312,7-6(4) 7-6(6),R32,6,3,78,42,31,17,12,1,4,1,54,74,52
35712,35712,Monte Carlo Masters,Clay,20070415,103819,25.6,102703,6-4 6-3,R16,1,2,56,35,27,12,10,5,6,1,62,77,63
35720,35720,Monte Carlo Masters,Clay,20070415,103819,25.6,103970,6-4 6-0,QF,6,0,43,24,17,9,8,0,2,1,56,71,47
35724,35724,Monte Carlo Masters,Clay,20070415,103819,25.6,103507,6-3 6-4,SF,3,1,65,38,28,15,10,3,4,1,58,74,58
35751,35751,Hamburg Masters,Clay,20070514,103819,25.7,104338,6-3 2-6 6-4,R32,5,4,93,49,37,22,14,8,11,1,53,76,55
35767,35767,Hamburg Masters,Clay,20070514,103819,25.7,103507,6-2 6-3,R16,5,1,50,28,21,17,9,1,1,1,56,75,81
35775,35775,Hamburg Masters,Clay,20070514,103819,25.7,103970,6-3 4-6 6-3,QF,8,1,77,44,37,11,14,2,6,1,57,84,34
35779,35779,Hamburg Masters,Clay,20070514,103819,25.7,102845,4-6 6-4 6-2,SF,6,3,106,68,41,24,14,8,11,1,64,60,69
35781,35781,Hamburg Masters,Clay,20070514,103819,25.7,104745,2-6 6-2 6-0,F,6,0,73,38,29,17,11,5,7,1,52,76,49
35806,35806,Rome Masters,Clay,20070507,103819,25.7,104597,6-3 6-4,R32,3,0,60,37,26,17,10,1,1,1,62,70,74
35939,35939,Canada Masters,Hard,20070805,103819,25.9,103333,7-6(2) 7-6(3),R32,3,0,65,55,50,8,12,0,0,1,85,91,80
35954,35954,Canada Masters,Hard,20070805,103819,25.9,104926,6-1 6-1,R16,3,2,35,25,22,6,7,0,0,1,71,88,75
35962,35962,Canada Masters,Hard,20070805,103819,25.9,103720,6-3 6-4,QF,13,2,70,40,35,10,10,2,3,1,57,88,36
35966,35966,Canada Masters,Hard,20070805,103819,25.9,103285,7-6(6) 6-2,SF,13,0,63,38,33,14,10,3,3,1,60,87,56
35993,35993,Cincinnati Masters,Hard,20070813,103819,26,103898,6-3 6-3,R32,3,1,51,28,22,15,9,0,0,1,55,79,68
36009,36009,Cincinnati Masters,Hard,20070813,103819,26,104571,7-6(5) 7-5,R16,8,1,86,50,33,22,12,9,11,1,58,66,63
36017,36017,Cincinnati Masters,Hard,20070813,103819,26,104597,6-3 3-6 6-2,QF,9,2,61,46,40,6,13,0,2,1,75,87,46
36021,36021,Cincinnati Masters,Hard,20070813,103819,26,103720,6-3 6-7(7) 7-6(1),SF,18,2,112,70,50,26,17,2,4,1,62,71,65
36023,36023,Cincinnati Masters,Hard,20070813,103819,26,103484,6-1 6-4,F,9,2,66,40,33,11,9,5,5,1,61,82,46
36393,36393,Dubai,Hard,20070226,103819,25.5,103709,7-6(2) 3-6 6-3,R32,11,0,80,54,42,19,15,0,1,1,68,78,73
36409,36409,Dubai,Hard,20070226,103819,25.5,103110,7-5 6-3,R16,5,0,58,36,28,18,11,2,2,1,62,78,82
36417,36417,Dubai,Hard,20070226,103819,25.5,104925,6-3 6-7(6) 6-3,QF,8,1,100,62,46,22,16,3,5,1,62,74,59
36421,36421,Dubai,Hard,20070226,103819,25.5,103163,6-4 7-5,SF,11,0,75,43,33,20,11,5,5,1,57,77,62
36423,36423,Dubai,Hard,20070226,103819,25.5,104022,6-4 6-3,F,4,0,51,29,23,12,10,0,2,1,57,79,55
36563,36563,Roland Garros,Clay,20070528,103819,25.8,103188,6-4 6-2 6-4,R128,6,0,75,53,42,17,14,0,0,1,71,79,77
36627,36627,Roland Garros,Clay,20070528,103819,25.8,103693,6-1 6-2 7-6(8),R64,6,0,94,64,47,17,14,3,4,1,68,73,57
36659,36659,Roland Garros,Clay,20070528,103819,25.8,103808,6-2 6-3 6-0,R32,5,2,76,47,39,15,12,3,3,1,62,83,56
36675,36675,Roland Garros,Clay,20070528,103819,25.8,104022,7-6(3) 6-4 6-4,R16,1,2,100,50,35,33,16,6,8,1,50,70,69
36683,36683,Roland Garros,Clay,20070528,103819,25.8,103990,7-5 1-6 6-1 6-2,QF,8,0,87,51,42,19,17,5,9,1,59,82,53
36687,36687,Roland Garros,Clay,20070528,103819,25.8,103786,7-5 7-6(5) 7-6(7),SF,10,3,138,71,56,31,18,14,17,1,51,79,48
36720,36720,Wimbledon,Grass,20070625,103819,25.8,104559,6-3 6-2 6-4,R128,9,0,78,48,35,22,14,1,1,1,62,73,73
36784,36784,Wimbledon,Grass,20070625,103819,25.8,105223,6-2 7-5 6-1,R64,5,1,77,45,38,20,14,1,1,1,58,84,65
36816,36816,Wimbledon,Grass,20070625,103819,25.8,103498,6-1 6-4 7-6(4),R32,12,1,86,56,49,15,15,0,1,1,65,88,52
36839,36839,Wimbledon,Grass,20070625,103819,25.8,103507,7-6(2) 3-6 6-1 6-3,QF,15,1,113,67,54,26,18,5,7,1,59,81,58
36843,36843,Wimbledon,Grass,20070625,103819,25.8,104755,7-5 6-3 6-4,SF,20,0,90,64,50,17,16,3,3,1,71,78,65
36845,36845,Wimbledon,Grass,20070625,103819,25.8,104745,7-6(7) 4-6 7-6(3) 2-6 6-2,F,24,3,156,111,79,28,25,7,11,1,71,71,67
36846,36846,US Open,Hard,20070827,103819,26,104812,6-3 6-2 6-4,R128,13,2,73,46,40,18,14,2,2,1,63,87,72
36910,36910,US Open,Hard,20070827,103819,26,104154,6-1 6-4 6-4,R64,5,1,72,47,35,19,14,0,1,1,65,74,79
36941,36941,US Open,Hard,20070827,103819,26,104545,6-7(4) 6-2 6-4 6-2,R32,10,1,107,71,57,26,19,1,1,1,66,80,74
36957,36957,US Open,Hard,20070827,103819,26,103852,3-6 6-4 6-1 6-4,R16,11,0,85,62,50,20,18,3,4,1,73,81,87
36965,36965,US Open,Hard,20070827,103819,26,104053,7-6(5) 7-6(4) 6-2,QF,15,0,101,62,50,28,16,1,1,1,61,81,72
36969,36969,US Open,Hard,20070827,103819,26,103786,7-5 6-1 7-5,SF,10,3,108,59,39,23,16,9,14,1,55,66,50
36971,36971,US Open,Hard,20070827,103819,26,104925,7-6(4) 7-6(2) 6-4,F,11,4,106,66,52,25,17,7,9,1,62,79,69
37034,37034,Australian Open,Hard,20070115,103819,25.4,103451,7-5 6-0 6-4,R128,7,1,79,56,39,12,14,2,6,1,71,70,55
37098,37098,Australian Open,Hard,20070115,103819,25.4,102035,6-2 6-3 6-2,R64,7,1,66,42,31,16,13,0,2,1,64,74,70
37130,37130,Australian Open,Hard,20070115,103819,25.4,104022,6-3 6-3 7-6(5),R32,7,1,100,53,44,25,15,3,4,1,53,83,54
37146,37146,Australian Open,Hard,20070115,103819,25.4,104925,6-2 7-5 6-3,R16,12,1,80,50,40,20,15,1,2,1,62,80,69
37154,37154,Australian Open,Hard,20070115,103819,25.4,103990,6-3 7-6(2) 7-5,QF,5,1,96,60,43,21,17,4,8,1,62,72,60
37158,37158,Australian Open,Hard,20070115,103819,25.4,104053,6-4 6-0 6-2,SF,10,2,63,32,26,21,12,0,1,1,51,81,72
37160,37160,Australian Open,Hard,20070115,103819,25.4,103602,7-6(2) 6-4 6-4,F,5,1,86,50,41,28,16,0,1,1,58,82,80
37164,37164,Masters Cup,Hard,20071112,103819,26.2,104745,6-4 6-1,SF,11,0,48,39,32,5,9,1,1,1,81,82,56
37169,37169,Masters Cup,Hard,20071112,103819,26.2,103970,6-2 6-3 6-2,F,9,2,73,48,40,14,12,4,4,1,66,83,61
37172,37172,Masters Cup,Hard,20071112,103819,26.2,104053,6-4 6-2,RR,7,0,47,39,29,7,9,0,0,1,83,74,88
37175,37175,Masters Cup,Hard,20071112,103819,26.2,103786,6-4 6-3,RR,3,1,60,41,26,12,10,0,2,1,68,63,67
37578,37578,Australian Open,Hard,20130114,103819,31.4,105332,6-2 6-4 6-1,R128,3,0,69,45,38,14,12,3,3,1,65,84,58
